"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
21746425	5.387832	6.328574	33	32.97201	92.48699	79.74724	0.3409771	0.3505138	0.3790961	0	38.55777	33.52455	46.47939	46.04481	21.95291	21.65508	12.84348	12.62266	13.11291	12.86304	12.88204	12.63379	3.806156	3.607785	182.88	182.88	2.835861	2.718072	2.678175	0.9374258	3.126865	3.336154	1.150673	1.192564	1.228979	0.6638986	0.8018542	1.524814	1.649651	0.2925816	0.5596158	0.5596158	3.694613	4.321407	0	0.8415672	0.8415672	4.978001	5.10119	4.574082	4.625275	5.356837	5.413556	0	0.4219944	0.4219944	0	0.4219944	0	0.2421616	0.4421184	0.4421184	0.3285841	0.5259113	0	0.3811724	5.033049	5.033049	3.685622	3.752635	6.210027	6.250072	3.691321	1.555552	39.96318	40.41905	1.173318	0.2486382	0.265632	0.3286777	0.3489721	0.9312017	0.0919371	1.282801	"1"
21746429	10.83629	9.774097	30.2858	30.11952	89.00234	86.34398	0.2572804	0.2857881	1.333666	32.18454	26.77553	28.48528	52.30213	50.15399	19.37901	19.42734	11.05187	10.99569	11.25336	11.20038	10.963	11.00592	2.541512	2.57899	182.88	182.88	2.319301	2.446363	1.384192	0.0661622	3.59644	3.542851	1.779461	1.679577	1.218347	1.073324	1.017269	1.644621	1.673697	0.9538892	0.7929925	0.7929925	4.223006	4.118096	3.519328	0.5933268	0.5933268	5.77027	5.789327	5.283373	5.301476	5.833397	5.834188	0.1621188	0.1621188	0.2926696	0.1621188	0.1621188	0	0.1151128	0.247641	0.1612681	0.2279321	0.2319051	0.1621188	0.2239432	4.267597	4.267597	3.850148	3.850148	6.029291	6.081319	2.646841	0.6948957	42.74853	42.67886	1.289464	0.2221696	0.2334884	0.463545	0.4434339	0.99987	0.082839	1.112521	"2"
21746447	4.772799	4.355782	30	29.99912	101.2417	106.9754	0.34	0.2577398	0.2840234	0	40.01805	38.29506	46.6727	46.84691	19.90982	19.42973	11.10433	10.91916	11.26527	11.00749	11.39952	11.01313	2.884145	2.591744	184.6455	182.88	2.910671	2.95627	1.927004	0.4802633	3.049273	3.089973	1.037234	0.997183	0.1740178	0.179288	0.7583377	1.455075	1.394326	0.2651082	0.4407597	0.4187103	2.589972	1.03201	0	1.39767	1.539015	5.759758	5.819087	5.278015	5.374105	5.734875	5.830003	0.4304829	0.4304829	0.7202758	0.3228079	0.4304829	0.09712671	0.3155404	0.6168059	0.4510756	0.5999348	0.5347374	0.4304829	0.572673	4.481079	3.581294	3.850148	3.850148	6.285711	6.309609	3.714813	1.763377	41.88246	42.64022	1.034309	0.2273018	0.216543	0.3161592	0.3066704	0.6565964	0.08348647	0.3175537	"1"
21746455	6.602728	6.602728	32.05131	32.05131	74.23262	74.23262	0.3399692	0.3399692	0.4356924	0	40.00265	40.00265	46.30246	46.30246	21.67241	21.67241	12.62627	12.62627	12.8568	12.8568	12.68107	12.68107	3.683655	3.683655	183.5202	182.0648	2.655767	2.655767	2.74795	1.288433	3.049273	3.049273	1.480505	1.480505	2.709532	2.709532	0.8815345	1.609991	1.609991	0.3616473	0.479043	0.477316	4.175357	4.175357	0	1.720488	1.730678	5.105735	5.105735	4.61311	4.61311	5.410083	5.410083	0	0.1789827	0.1789827	0	0.1789827	0	0.2677344	0.1922719	0.1705863	0.1301507	0.2530906	0	0.1578581	4.798742	4.700064	3.850148	3.850148	6.275607	6.275607	2.74795	1.288433	40.1353	40.1353	1.18937	0.3031549	0.3031549	0.349144	0.349144	1.250553	0.1038659	1.250553	"1"
21746469	9.481465	9.481465	30.07099	30.07099	85.70091	85.70091	0.2938063	0.2938063	1.263746	32.3012	28.89174	28.89174	49.553	49.553	19.43615	19.43615	10.97855	10.97855	11.18421	11.18421	11.01418	11.01418	2.58666	2.58666	182.88	182.88	2.479766	2.479766	2.400419	0.6304204	3.52984	3.52984	1.651068	1.651068	1.031325	1.031325	0.9683291	1.681634	1.681634	0.8170208	0.7929925	0.7929925	4.078547	4.078547	3.505594	0.5933268	0.5933268	5.795048	5.795048	5.306924	5.306924	5.835325	5.835325	0.1257512	0.1257512	0.2350721	0.1257512	0.1257512	0	0.2523139	0.1947441	0.123986	0.177309	0.1257512	0.1257512	0.1756326	4.267597	4.267597	3.850148	3.850148	6.093789	6.093789	2.400419	0.6304204	42.66784	42.66784	1.2781	0.236315	0.236315	0.4379124	0.4379124	1.139997	0.1159382	1.139997	"2"
21746485	10.8956	11.22721	46.81577	47.10816	104.1886	106.3004	0.2554667	0.2527699	2.125806	43.47666	36.1736	36.38474	54.73326	55.1634	18.72835	17.82067	10.68934	10.19399	10.95514	10.4569	10.52209	9.840172	2.310829	1.854655	181.1962	182.0901	2.13068	2.125072	1.130737	0.3896051	3.299047	3.300395	1.691969	1.729649	1.053771	1.166083	1.087977	1.43325	1.44601	0.9683346	0.3397419	0.3532225	1.815893	1.905877	2.065592	1.618801	1.637159	6.244782	6.342566	5.739385	5.838045	6.205387	6.29573	1.082263	1.340615	1.650557	1.396448	1.002266	0.6526432	0.7370381	0.8741295	0.7676613	0.9173007	1.009563	0.9638714	1.191337	4.738348	4.732227	3.359194	3.38156	5.914671	5.874401	2.822031	1.54931	44.58461	45.99925	1.426292	0.1966976	0.1933801	0.4244799	0.4328179	0.3288808	0.1878894	0.3237609	"2"
21746491	9.181956	9.181956	29.11133	29.11133	92.14256	92.14256	0.2414635	0.2414635	1.232259	29.24157	31.60292	31.60292	50.89738	50.89738	19.15355	19.15355	10.95091	10.95091	11.14897	11.14897	10.76873	10.76873	2.377289	2.377289	182.88	182.88	2.512551	2.512551	2.361985	0.8169565	3.481759	3.481759	1.62032	1.62032	1.014044	1.014044	0.9546598	1.591704	1.591704	0.8030141	0.7929925	0.7929925	3.86069	3.86069	3.409218	0.5933268	0.5933268	5.799491	5.799491	5.321467	5.321467	5.861154	5.861154	0.1213323	0.1213323	0.2159175	0.1213323	0.1213323	0	0.2530906	0.1873091	0.1186715	0.1697428	0.1213323	0.1213323	0.1688985	4.267597	4.267597	3.850148	3.850148	6.19172	6.19172	2.361985	0.8169565	43.12705	43.12705	1.264036	0.2240808	0.2240808	0.4271642	0.4271642	0.9183732	0.1986563	0.9183732	"2"
21746503	4.299018	4.489106	28.00297	34.0911	107.7559	107.0845	0.26	0.2007293	0.3195938	1.096797	41.68	40.22544	46.87063	47.02031	20.19155	17.22048	11.58964	9.626498	11.66897	9.768636	11.61207	9.492403	3.029176	1.759379	184.7018	182.88	2.962319	2.947303	2.64057	1.066846	3.113071	3.364934	0.9916051	1.02504	0.1800033	0.2317014	0.7231704	1.385763	1.396155	0.247924	0.3257858	0.2924873	1.314597	1.243282	0	1.47047	1.529509	5.544258	6.432214	5.132848	5.86747	5.670617	6.347879	5.709025	6.096946	6.24207	5.679773	4.726538	3.41871	3.463984	3.748468	3.505047	3.630058	3.776913	5.023104	5.107847	4.567038	4.779544	3.850148	3.847707	6.256401	5.979308	7.002386	5.395371	41.58022	45.95712	1.040499	0.2150369	0.215407	0.305356	0.3110544	0.2363963	0.0472197	0.3093525	"4"
21746507	4.284182	4.491198	28	34.20133	107.9599	107.0924	0.26	0.1996547	0.320244	1.117448	41.68	40.19859	46.87683	47.02375	19.89862	17.16816	11.29615	9.592161	11.37532	9.735543	11.36122	9.455664	2.817637	1.738193	184.234	182.88	2.963894	2.947178	1.509883	0.5732369	3.113071	3.369117	0.9901421	1.025517	0.1801901	0.2326675	0.722049	1.383514	1.396127	0.247381	0.3014817	0.2924789	0	1.228711	0	1.473113	1.529509	5.683473	6.442681	5.24991	5.876666	5.747255	6.35664	5.708213	6.096331	6.241365	5.678666	4.724241	3.41871	3.457294	3.738526	3.493746	3.617491	3.772531	5.021305	5.105848	4.537651	4.779588	3.850148	3.847661	6.079673	5.972024	6.983749	5.380872	42.08582	46.02963	1.040584	0.2146416	0.2153745	0.3050115	0.3111269	0.2100786	0.09789566	0.3086597	"4"
21746525	6.259701	4.431244	30.81449	34.74502	93.81398	107.5987	0.1985379	0.2009936	0.3130761	0.9858791	31.3437	40.71185	47.52583	47.01568	19.35918	16.93777	10.83588	9.465914	10.99894	9.618256	10.92698	9.311057	2.489909	1.67935	182.88	182.88	2.778839	2.952471	2.198834	0.8339086	3.417845	3.395809	1.250604	1.01728	0.4624794	0.2255094	0.8365962	1.543475	1.390171	0.4438849	0.5905162	0.2724855	3.632	0.7744471	2.282795	1.255677	1.530532	5.849831	6.496316	5.37612	5.922651	5.856458	6.402672	5.701891	6.092047	6.234068	5.670929	4.708097	3.413817	3.392157	3.65219	3.391719	3.517943	3.740689	5.0087	5.089354	3.916287	4.859343	3.850148	3.849014	6.008749	5.934089	6.843449	5.257199	42.77641	46.34075	1.036837	0.2357156	0.2145034	0.3556054	0.3095314	0.9141424	0.05645609	0.2593411	"4"
21746527	4.284182	4.44954	28	34.26781	107.9599	107.2244	0.26	0.1990775	0.3121424	0.8672751	41.67667	40.27127	46.87683	46.98927	19.80269	17.1412	11.05949	9.574253	11.16296	9.717354	11.29322	9.4375	2.778061	1.728849	184.1489	182.88	2.963894	2.950299	1.595217	0.4813762	3.113071	3.368789	0.9901421	1.01827	0.1801901	0.2220889	0.722049	1.383514	1.394217	0.247381	0.2988621	0.2895837	0	1.107542	0	1.462943	1.532199	5.78627	6.448707	5.328447	5.88204	5.770963	6.361665	5.707625	6.095935	6.240779	5.677948	4.722749	3.41871	3.452524	3.732035	3.486365	3.608618	3.769699	5.020137	5.10449	4.576659	4.781362	3.850148	3.84763	6.157117	5.969427	6.971498	5.371447	42.23774	46.06749	1.038387	0.2146416	0.2152967	0.3050115	0.3099017	0.2100786	0.003162278	0.2978033	"4"
21746529	4.284182	4.429063	28.19366	34.67443	107.9599	107.604	0.2237249	0.2008005	0.3125954	0.9712561	39.34244	40.66599	46.87683	47.01362	19.61444	16.97402	11.06293	9.487417	11.1475	9.638741	11.13552	9.335348	2.651466	1.691674	182.88	182.88	2.963894	2.952642	1.598498	0.5136616	3.122408	3.392324	0.9901421	1.016883	0.1801901	0.2248519	0.722049	1.383514	1.390072	0.247381	0.4187103	0.2741944	0	0.7664196	0	1.539015	1.530625	5.789937	6.489201	5.335551	5.9165	5.820365	6.396456	5.702522	6.092477	6.234813	5.671703	4.709719	3.413817	3.397457	3.659734	3.400397	3.528329	3.743841	5.009968	5.090856	3.581294	4.851428	3.850148	3.849031	6.061801	5.936245	6.858376	5.270465	42.50367	46.29107	1.03672	0.2146416	0.2145055	0.3050115	0.3094649	0.2100786	0.05501073	0.258679	"4"
21746531	4.284182	4.430577	29.99461	34.7264	107.9599	107.6003	0.177855	0.2008655	0.3129291	0.9814058	39.13644	40.69586	46.87683	47.01505	19.63747	16.94897	10.92246	9.472359	11.00698	9.624393	11.14583	9.318567	2.648233	1.683161	182.88	182.88	2.963894	2.952523	0.9171304	0.3578143	3.121501	3.394749	0.9901421	1.017159	0.1801901	0.2253083	0.722049	1.383514	1.390141	0.247381	0.4187103	0.2730549	0	0.7719983	0	1.539015	1.530563	5.844836	6.494174	5.388484	5.920807	5.82868	6.400773	5.702081	6.092178	6.234293	5.671163	4.708593	3.413817	3.393669	3.654469	3.394341	3.521082	3.741638	5.009081	5.089804	3.581294	4.85673	3.850148	3.849019	5.878632	5.93443	6.847991	5.263705	42.38646	46.32533	1.036802	0.2146416	0.2145041	0.3050115	0.3095111	0.2100786	0.09379526	0.2591388	"4"
21746535	4.319273	4.398323	31.87634	34.84457	107.4774	107.7631	0.2186709	0.2000526	0.3069719	0.7328946	35.85613	40.89572	46.86217	47.00645	19.5331	16.88113	10.81755	9.434343	10.94155	9.586769	11.09004	9.272829	2.640759	1.659526	182.88	182.88	2.960164	2.954885	1.232823	0.5365518	3.139423	3.396331	0.993599	1.011435	0.1797481	0.2175202	0.7246994	1.388827	1.387529	0.2486647	0.4225756	0.2660932	0	0.6114565	0	1.535386	1.53489	5.869283	6.507274	5.407842	5.932179	5.847479	6.412436	5.700932	6.091398	6.232941	5.669753	4.70564	3.413817	3.384594	3.64066	3.378474	3.502038	3.735882	5.006781	5.087084	3.58712	4.869395	3.850148	3.848987	5.943219	5.928194	6.820406	5.244187	42.51108	46.42084	1.035091	0.2155756	0.214302	0.3058256	0.3084864	0.2681881	0.003162278	0.2400721	"4"
21746537	7.071823	7.071823	32.00705	32.2618	69.63146	69.63146	0.3399633	0.3125154	0.411344	0	38.67179	37.64328	45.71223	45.71223	21.17747	21.05192	12.20925	12.09493	12.40925	12.28502	12.31257	12.19215	3.441582	3.326233	183.1488	182.88	2.613338	2.613338	2.309044	0.8113746	3.105098	3.133724	1.233161	1.233161	0.1444535	0.1444535	0.9133592	1.736445	1.736445	0.3445424	0.590669	0.6418539	4.615121	4.615121	0	1.323979	1.371181	5.34916	5.406857	4.777573	4.825722	5.55639	5.586648	0	0.2037568	0.2037568	0.05921186	0.2037568	0	0.1354046	0.2978799	0.2053868	0.1492817	0.2829208	0.07603469	0.2118804	4.512128	3.650918	3.850148	3.840509	6.394948	6.407042	2.881337	1.148005	40.86101	41.07247	1.221754	0.2792705	0.2792705	0.3640577	0.3640577	1.50065	0.08562657	1.50065	"1"
21746539	5.591203	5.591203	30.2781	30.2781	104.6027	104.6027	0.2670038	0.2670038	0.5842102	13.64219	33.7264	33.7264	47.34237	47.34237	19.3681	19.3681	10.80856	10.80856	10.94869	10.94869	10.96259	10.96259	2.552313	2.552313	182.88	182.88	2.879857	2.879857	2.663478	0.7788661	3.345395	3.345395	1.233917	1.233917	0.5513418	0.5513418	0.7807285	1.468452	1.468452	0.460086	0.5774193	0.5774193	1.149918	1.149918	2.683907	1.234451	1.234451	5.861879	5.861879	5.405508	5.405508	5.857537	5.857537	0.1646666	0.1646666	0.306013	0.1646666	0.1646666	0	0.1079571	0.2515366	0.1646666	0.2319051	0.2358623	0.1646666	0.2263384	4.070662	4.070662	3.850148	3.850148	6.239055	6.239055	2.663478	0.7788661	42.76281	42.76281	1.087687	0.2149434	0.2149434	0.3488574	0.3488574	0.5156008	0.1462043	0.5156008	"2"
21746549	4.284182	4.399039	30.94164	34.86944	107.9599	107.763	0.1896027	0.2001341	0.3071543	0.7380987	36.09	40.93047	46.87683	47.0074	19.37782	16.86405	10.80709	9.424521	10.88295	9.577332	10.95305	9.261361	2.526095	1.65368	182.88	182.88	2.963894	2.954831	1.042077	0.3193261	3.134189	3.397956	0.9901421	1.011576	0.1801901	0.2177815	0.722049	1.383514	1.387544	0.247381	0.4187103	0.2649041	0	0.6146994	0	1.539015	1.534871	5.889131	6.510588	5.458499	5.935032	5.874098	6.415345	5.700641	6.091201	6.232599	5.669398	4.704889	3.413817	3.382083	3.637139	3.374408	3.497174	3.734426	5.006199	5.086392	3.581294	4.874549	3.850148	3.848979	5.918281	5.927164	6.813338	5.235744	42.67047	46.44463	1.035127	0.2146416	0.2142971	0.3050115	0.3085088	0.2100786	0.06783561	0.2401169	"4"
21746551	4.284182	4.400179	30.84158	34.90794	107.9599	107.761	0.17	0.200393	0.307417	0.7454201	36.09	40.97849	46.87683	47.0087	19.38581	16.84123	10.77537	9.411714	10.84666	9.565299	10.94952	9.24632	2.506923	1.646412	182.88	182.88	2.963894	2.954741	0.2411406	0.09029764	3.134189	3.400254	0.9901421	1.011786	0.1801901	0.2181474	0.722049	1.383514	1.387584	0.247381	0.4187103	0.2632446	0	0.619244	0	1.539015	1.534829	5.901316	6.51502	5.483933	5.938654	5.879887	6.419241	5.70024	6.09093	6.232128	5.668905	4.703866	3.413817	3.378509	3.632283	3.368812	3.490429	3.732394	5.005395	5.085427	3.581294	4.881762	3.850148	3.848968	5.885159	5.925095	6.803478	5.228102	42.5788	46.47644	1.035189	0.2146416	0.2142937	0.3050115	0.3085433	0.2100786	0.05394284	0.2403961	"4"
21746553	4.737626	4.737626	31.03053	31.03053	101.7253	101.7253	0.26	0.26	0.3019232	0	41.68	41.68	46.68739	46.68739	20.28515	20.28515	11.65658	11.65658	11.7444	11.7444	11.68197	11.68197	3.073772	3.073772	185.3495	182.5058	2.914599	2.914599	4.29598	2.086529	3.113071	3.113071	1.033917	1.033917	0.1744634	0.1744634	0.7557689	1.450091	1.450091	0.2638426	0.4338868	0.4104986	2.724907	2.724907	0	1.577944	1.608047	5.547247	5.547247	5.110565	5.110565	5.658074	5.658074	0.3947411	0.6795552	0.741461	0.4140944	0.3030632	0	0.5031966	0.8816993	0.7251302	0.7825307	0.7870928	0.5636078	0.7207623	4.718876	4.721557	3.850148	3.850148	6.47341	6.47341	4.29598	2.086529	41.54973	41.54973	1.062661	0.2264141	0.2264141	0.3153698	0.3153698	0.6350284	0.1004696	0.6350284	"1"
21746569	4.284182	4.284182	29.88837	29.70793	107.9599	107.9599	0.1625291	0.1661736	0.280667	0	36.71638	36.4118	46.87683	46.87683	18.79149	18.71456	10.40008	10.31321	10.47315	10.38783	10.45335	10.38988	2.11035	2.059787	182.88	182.88	2.963894	2.963894	2.458135	0.7651422	3.277122	3.209942	0.9901421	0.9901421	0.1801901	0.1801901	0.722049	1.383514	1.383514	0.247381	0.3317917	0.3751376	0	0	0	1.513426	1.525991	5.974998	5.997115	5.574223	5.593562	5.973602	5.98388	0.2468601	0.2468601	0.4446858	0.2468601	0.2468601	0.2151114	0.2334898	0.4107843	0.2515366	0.347836	0.3328944	0.2468601	0.3694924	4.189469	3.938075	3.850148	3.850148	6.198098	6.315623	3.084585	1.405386	43.67303	43.78006	1.028906	0.2146416	0.2146416	0.3050115	0.3050115	0.2100786	0.1605594	0.2100786	"2"
21746603	4.284182	4.404785	30.91162	35.09651	107.9599	107.7531	0.1088049	0.2019489	0.3084792	0.7750197	37.72327	41.16208	46.87683	47.01394	19.03971	16.76201	10.53286	9.371116	10.60616	9.527869	10.64153	9.196792	2.237434	1.626557	182.88	182.88	2.963894	2.954375	2.145417	1.126065	3.497852	3.407469	0.9901421	1.012636	0.1801901	0.2196253	0.722049	1.383514	1.387745	0.247381	0.1436521	0.2582178	0	0.6374094	0	1.464168	1.535103	5.959544	6.531405	5.543283	5.951013	5.948677	6.433617	5.698693	6.089884	6.23031	5.667011	4.69988	3.410091	3.361555	3.611647	3.346917	3.463984	3.724584	5.002294	5.081435	4.801937	4.906553	3.850148	3.848921	5.902518	5.91048	6.764582	5.198517	43.24802	46.5865	1.035438	0.2146416	0.2142798	0.3050115	0.3086827	0.2100786	0.06078273	0.2415214	"4"
21746617	4.284182	4.284182	30.9919	30.92777	107.9599	107.9599	0.1694035	0.1698653	0.280667	0	36.20263	36.11722	46.87683	46.87683	18.80836	18.45373	10.48508	10.2396	10.55851	10.31874	10.46179	10.21646	2.110656	1.975487	182.88	182.88	2.963894	2.963894	1.23675	0.355294	3.141018	3.135707	0.9901421	0.9901421	0.1801901	0.1801901	0.722049	1.383514	1.383514	0.247381	0.4149487	0.4178778	0	0	0	1.537888	1.538766	5.982241	6.036351	5.542439	5.582789	5.976232	6.020149	0.1380213	0.1380213	0.2592826	0.1380213	0.1380213	0	0.1327811	0.2515366	0.1527211	0.1939207	0.2021242	0.1380213	0.2094502	3.617944	3.589535	3.850148	3.850148	6.047335	6.111812	2.487212	1.290912	43.69792	44.24486	1.028906	0.2146416	0.2146416	0.3050115	0.3050115	0.2100786	0.2255215	0.2100786	"2"
21746625	4.284182	4.407429	30.5713	35.18806	107.9599	107.7486	0.1127993	0.2031964	0.3090891	0.792014	37.6954	41.2584	46.87683	47.01694	18.87325	16.7197	10.39422	9.34946	10.47026	9.507967	10.48978	9.170647	2.10099	1.616572	182.88	182.88	2.963894	2.954166	1.363461	0.486369	3.507628	3.409722	0.9901421	1.013123	0.1801901	0.2204728	0.722049	1.383514	1.387837	0.247381	0.1291381	0.25692	0	0.6476917	0	1.46166	1.535668	5.994953	6.540328	5.581621	5.957982	5.97935	6.441419	5.697855	6.089317	6.229327	5.665984	4.697731	3.409992	3.351937	3.59983	3.334024	3.449416	3.72033	5.000612	5.079284	4.824398	4.916979	3.850148	3.848894	5.976321	5.907643	6.742917	5.172096	43.55553	46.64486	1.03558	0.2146416	0.2142719	0.3050115	0.3087627	0.2100786	0.04572308	0.2421651	"4"
21746661	4.284182	4.408561	29.97762	35.2323	107.9599	107.7466	0.127085	0.2037236	0.3093501	0.7992863	37.07643	41.3001	46.87683	47.01823	18.66738	16.7024	10.14812	9.341237	10.23333	9.500459	10.34086	9.160233	2.009852	1.613043	182.88	182.88	2.963894	2.954076	2.098852	0.7701545	3.37021	3.41073	0.9901421	1.013332	0.1801901	0.2208352	0.722049	1.383514	1.387877	0.247381	0.2615359	0.2563386	0	0.6520596	0	1.494259	1.5359	6.052323	6.543983	5.637254	5.960733	6.016457	6.444632	5.697506	6.089083	6.228917	5.665558	4.696837	3.409959	3.347691	3.594459	3.328806	3.443331	3.718535	4.999918	5.078375	4.477472	4.921495	3.850148	3.848882	5.89197	5.906682	6.733787	5.161652	43.87732	46.66835	1.035641	0.2146416	0.2142685	0.3050115	0.3087969	0.2100786	0.070413	0.2424401	"4"
21746671	4.284182	4.410112	30	35.2967	107.9599	107.744	0.07476027	0.2045601	0.3097078	0.8092533	37.6214	41.35631	46.87683	47.01999	18.75089	16.68003	10.09545	9.331759	10.18283	9.491896	10.39342	9.146927	2.031448	1.608794	182.88	182.88	2.963894	2.953953	0.2333315	0.09276148	3.42013	3.411995	0.9901421	1.013618	0.1801901	0.2213318	0.722049	1.383514	1.387931	0.247381	0.2005337	0.2556152	0	0.6580153	0	1.483051	1.536243	6.065971	6.54873	5.645936	5.964139	6.031651	6.448856	5.69704	6.088768	6.228369	5.66499	4.695632	3.409496	3.341943	3.586625	3.321469	3.435083	3.716154	4.998981	5.077109	4.612095	4.927434	3.850148	3.848867	5.594622	5.906635	6.721409	5.150973	43.58693	46.69895	1.035725	0.2146416	0.2142639	0.3050115	0.3088439	0.2100786	0.003162278	0.2428164	"4"
21746677	4.284182	4.410423	29.10589	35.3099	107.9599	107.7434	0.1202584	0.2047501	0.3097795	0.8112526	38.03831	41.36799	46.87683	47.02035	18.58185	16.67599	10.09366	9.330008	10.18103	9.490324	10.25139	9.144594	1.916535	1.608173	182.88	182.88	2.963894	2.953928	1.139402	0.3972985	3.557903	3.412354	0.9901421	1.013675	0.1801901	0.2214314	0.722049	1.383514	1.387942	0.247381	0.07414912	0.2553916	0	0.6592057	0	1.448264	1.536289	6.066366	6.549657	5.645999	5.964809	6.04008	6.449668	5.696949	6.088705	6.228262	5.664875	4.695395	3.409166	3.34081	3.585073	3.319951	3.433439	3.715692	4.998792	5.076854	4.935689	4.92882	3.850148	3.848863	5.765697	5.906715	6.718945	5.147039	44.01855	46.70424	1.035742	0.2146416	0.2142629	0.3050115	0.3088533	0.2100786	0.003162278	0.2428918	"4"
21746691	4.284182	4.284182	30.24822	30.24822	107.9599	107.9599	0.1657786	0.1657786	0.280667	0	36.1235	36.1235	46.87683	46.87683	18.4403	18.4403	10.15452	10.15452	10.23802	10.23802	10.19259	10.19259	1.940244	1.940244	182.88	182.88	2.963894	2.963894	1.757341	0.7907729	3.136664	3.136664	0.9901421	0.9901421	0.1801901	0.1801901	0.722049	1.383514	1.383514	0.247381	0.417228	0.417228	0	0	0	1.538608	1.538608	6.053263	6.053263	5.613133	5.613133	6.027873	6.027873	0.06203539	0.06203539	0.1204462	0.06203539	0.06203539	0	0.1764711	0.2287279	0.1275133	0.1204462	0.06203539	0.06203539	0.09712671	3.594704	3.594704	3.850148	3.850148	6.025407	6.025407	1.757341	0.7907729	44.28608	44.28608	1.028906	0.2146416	0.2146416	0.3050115	0.3050115	0.2100786	0.1934857	0.2100786	"2"
21746701	4.284182	4.411701	29.90776	35.37287	107.9599	107.7412	0.1114495	0.2053613	0.3100742	0.8194649	37.6725	41.40926	46.87683	47.0218	18.53028	16.65888	10.04029	9.32375	10.12741	9.484817	10.22323	9.135075	1.908257	1.606238	182.88	182.88	2.963894	2.953827	0.8017325	0.2088012	3.469361	3.412403	0.9901421	1.013911	0.1801901	0.2218403	0.722049	1.383514	1.387987	0.247381	0.1725867	0.2556264	0	0.6640805	0	1.471303	1.536789	6.07617	6.553391	5.651677	5.967387	6.052196	6.452953	5.696573	6.088453	6.227791	5.664369	4.694435	3.407444	3.336197	3.578702	3.313859	3.426768	3.713767	4.998043	5.07578	4.734782	4.931823	3.850148	3.84885	5.774392	5.905951	6.708885	5.141906	44.13529	46.72771	1.035811	0.2146416	0.2142591	0.3050115	0.3088919	0.2100786	0.003162278	0.2432014	"4"
21746705	4.284182	4.284182	30.27221	30.27221	107.9599	107.9599	0.1581579	0.1581579	0.280667	0	36.15323	36.15323	46.87683	46.87683	18.11146	18.11146	9.995753	9.995753	10.08302	10.08302	9.971768	9.971768	1.827529	1.827529	182.88	182.88	2.963894	2.963894	1.430455	0.5265021	3.135717	3.135717	0.9901421	0.9901421	0.1801901	0.1801901	0.722049	1.383514	1.383514	0.247381	0.4181517	0.4181517	0	0	0	1.538764	1.538764	6.087751	6.087751	5.649455	5.649455	6.059779	6.059779	0.04114194	0.04114194	0.08157999	0.04114194	0.04114194	0.002995509	0.1204462	0.1578581	0.1016537	0.08157999	0.04114194	0.04114194	0.06672363	3.589589	3.589589	3.850148	3.850148	5.950823	5.950823	1.430455	0.5265021	44.74319	44.74319	1.028906	0.2146416	0.2146416	0.3050115	0.3050115	0.2100786	0.2604264	0.2100786	"2"
21746707	4.284182	4.284182	29.9459	29.9459	107.9599	107.9599	0.1354449	0.1354449	0.280667	0	36.48261	36.48261	46.87683	46.87683	18.25086	18.25086	10.03278	10.03278	10.12009	10.12009	10.04631	10.04631	1.83489	1.83489	182.88	182.88	2.963894	2.963894	1.022523	0.4577413	3.227987	3.227987	0.9901421	0.9901421	0.1801901	0.1801901	0.722049	1.383514	1.383514	0.247381	0.3610345	0.3610345	0	0	0	1.522714	1.522714	6.079716	6.079716	5.648149	5.648149	6.052442	6.052442	0.02273949	0.02273949	0.04592893	0.02273949	0.02273949	0.01587335	0.06859279	0.09075436	0.05354077	0.04592893	0.02273949	0.02273949	0.03825871	4.0103	4.0103	3.850148	3.850148	5.908798	5.908798	1.022523	0.4577413	44.64273	44.64273	1.028906	0.2146416	0.2146416	0.3050115	0.3050115	0.2100786	0.2805817	0.2100786	"2"
