BestID	LifeStageCode	Group	Phylum	Subphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Species	Subspecies	GenusComplex	SpeciesComplex	Variety	FFG	TolVal	Habit	SpecCondTolVal
Agabus jimzim	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus jimzim					P	8	SW	
Agabus klamathensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus klamathensis					P	8	SW	
Agabus klamathensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus klamathensis					P	8	SW	
Agabus kootenai	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus kootenai					P	8	SW	
Agabus kootenai	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus kootenai					P	8	SW	
Agabus lineelus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lineelus					P	8	SW	
Agabus lineelus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lineelus					P	8	SW	
Agabus lugens	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lugens					P	8	SW	
Agabus lugens	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lugens					P	8	SW	
Agabus lutosus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lutosus					P	8	SW	
Agabus lutosus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus lutosus					P	8	SW	
Agabus minnesotensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus minnesotensis					P	8	SW	
Agabus minnesotensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus minnesotensis					P	8	SW	
Agabus morosus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus morosus					P	8	SW	
Agabus morosus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus morosus					P	8	SW	
Agabus obliteratus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus obliteratus					P	8	SW	
Agabus obliteratus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus obliteratus					P	8	SW	
Agabus oblongulus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus oblongulus					P	8	SW	
Agabus oblongulus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus oblongulus					P	8	SW	
Agabus obsoletus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus obsoletus					P	8	SW	
Agabus obsoletus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus obsoletus					P	8	SW	
Agabus pandurus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus pandurus					P	8	SW	
Agabus pandurus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus pandurus					P	8	SW	
Agabus perplexus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus perplexus					P	8	SW	
Agabus perplexus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus perplexus					P	8	SW	
Agabus pisobius	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus pisobius					P	8	SW	
Agabus pisobius	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus pisobius					P	8	SW	
Agabus punctulatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus punctulatus					P	8	SW	
Agabus punctulatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus punctulatus					P	8	SW	
Agabus regularis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus regularis					P	8	SW	
Agabus regularis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus regularis					P	8	SW	
Agabus roguus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus roguus					P	8	SW	
Agabus roguus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus roguus					P	8	SW	
Agabus rumppi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus rumppi					P	8	SW	
Agabus rumppi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus rumppi					P	8	SW	
Agabus sasquatch	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus sasquatch					P	8	SW	
Agabus sasquatch	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus sasquatch					P	8	SW	
Agabus semipunctatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus semipunctatus					P	8	SW	
Agabus semipunctatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus semipunctatus					P	8	SW	
Agabus semivittatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus semivittatus					P	8	SW	
Agabus semivittatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus semivittatus					P	8	SW	
Agabus seriatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus seriatus					P	8	SW	
Agabus seriatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus seriatus					P	8	SW	
Agabus seriatus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus seriatus					P	8	SW	
Agabus smithi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus smithi					P	8	SW	
Agabus smithi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus smithi					P	8	SW	
Agabus strigulosus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus strigulosus					P	8	SW	
Agabus strigulosus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus strigulosus					P	8	SW	
Agabus tristis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus tristis					P	8	SW	
Agabus tristis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus tristis					P	8	SW	
Agabus vancouverensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus vancouverensis					P	8	SW	
Agabus vancouverensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus vancouverensis					P	8	SW	
Agabus vandykei	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus vandykei					P	8	SW	
Agabus vandykei	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus vandykei					P	8	SW	
Agabus versimilis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus versimilis					P	8	SW	
Agabus versimilis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus versimilis					P	8	SW	
Agabus walsinghami	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus walsinghami					P	8	SW	
Agabus walsinghami	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Dytiscidae	Colymbetinae		Agabus	Agabus walsinghami					P	8	SW	
Agapetus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus						SC	0	CN	1
Agapetus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus						SC	0	CN	1
Agapetus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus						SC	0	CN	1
Agapetus	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus						SC	0	CN	1
Agapetus arcita	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus arcita						0	CN	
Agapetus arcita	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus arcita					SC	0	CN	
Agapetus arcita	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus arcita					SC	0	CN	
Agapetus bifidus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus bifidus						0	CN	
Agapetus bifidus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus bifidus					SC	0	CN	
Agapetus bifidus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus bifidus					SC	0	CN	
Agapetus boulderensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus boulderensis						0	CN	
Agapetus boulderensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus boulderensis					SC	0	CN	
Agapetus boulderensis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus boulderensis					SC	0	CN	
Agapetus celatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus celatus						0	CN	
Agapetus celatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus celatus					SC	0	CN	
Agapetus celatus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus celatus					SC	0	CN	
Agapetus cornutus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus cornutus						0	CN	
Agapetus cornutus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus cornutus					SC	0	CN	
Agapetus cornutus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus cornutus					SC	0	CN	
Agapetus denningi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus denningi						0	CN	
Agapetus denningi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus denningi					SC	0	CN	
Agapetus denningi	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus denningi					SC	0	CN	
Agapetus joannia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus joannia						0	CN	
Agapetus joannia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus joannia					SC	0	CN	
Agapetus joannia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus joannia					SC	0	CN	
Agapetus malleatus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus malleatus						0	CN	
Agapetus malleatus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus malleatus					SC	0	CN	
Agapetus malleatus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus malleatus					SC	0	CN	
Agapetus marlo	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus marlo						0	CN	
Agapetus marlo	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus marlo					SC	0	CN	
Agapetus marlo	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus marlo					SC	0	CN	
Agapetus occidentis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus occidentis						0	CN	
Agapetus occidentis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus occidentis					SC	0	CN	
Agapetus occidentis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus occidentis					SC	0	CN	
Agapetus orosus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus orosus						0	CN	
Agapetus orosus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus orosus					SC	0	CN	
Agapetus orosus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus orosus					SC	0	CN	
Agapetus taho	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus taho						0	CN	
Agapetus taho	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus taho					SC	0	CN	
Agapetus taho	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Glossosomatidae			Agapetus	Agapetus taho					SC	0	CN	
Agasicles	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Chrysomelidae			Agasicles						SH		CN	
Agasicles	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Chrysomelidae			Agasicles						SH		CN	
Agasicles hygrophila	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Chrysomelidae			Agasicles	Agasicles hygrophila					SH		CN	
Agasicles hygrophila	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Chrysomelidae			Agasicles	Agasicles hygrophila					SH		CN	
Agathon	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon						SC	0	CN	
Agathon	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon						SC	0	CN	
Agathon	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon						SC	0	CN	
Agathon arizonica	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon arizonica			Agathon aylmeri group		SC	0	CN	
Agathon arizonica	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon arizonica			Agathon aylmeri group		SC	0	CN	
Agathon aylmeri	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon aylmeri			Agathon aylmeri group		SC	0	CN	
Agathon aylmeri	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon aylmeri			Agathon aylmeri group		SC	0	CN	
Agathon aylmeri group	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon				Agathon aylmeri group		SC	0	CN	
Agathon aylmeri group	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon				Agathon aylmeri group		SC	0	CN	
Agathon comstocki	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon comstocki					SC	0	CN	
Agathon comstocki	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon comstocki					SC	0	CN	
Agathon dismalea	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon dismalea			Agathon aylmeri group		SC	0	CN	
Agathon dismalea	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon dismalea			Agathon aylmeri group		SC	0	CN	
Agathon doanei	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon doanei					SC	0	CN	
Agathon doanei	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon doanei					SC	0	CN	
Agathon elegantulus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon elegantulus					SC	0	CN	
Agathon elegantulus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae			Agathon	Agathon elegantulus					SC	0	CN	
Agathon markii	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon markii			Agathon aylmeri group		SC	0	CN	
Agathon markii	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon markii			Agathon aylmeri group		SC	0	CN	
Agathon sequoiarum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon sequoiarum			Agathon aylmeri group		SC	0	CN	
Agathon sequoiarum	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Blephariceridae	Blepharicerinae		Agathon	Agathon sequoiarum			Agathon aylmeri group		SC	0	CN	
Agraylea	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea							8	CB	
Agraylea	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea						PH	8	CB	
Agraylea	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea						PH	8	CB	
Agraylea multipunctata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea multipunctata						8	CB	
Agraylea multipunctata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea multipunctata					PH	8	CB	
Agraylea multipunctata	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea multipunctata					PH	8	CB	
Agraylea saltesea	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea saltesea						8	CB	
Agraylea saltesea	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea saltesea					PH	8	CB	
Agraylea saltesea	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydroptilidae			Agraylea	Agraylea saltesea					PH	8	CB	
Agrypnia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia							4	CB	
Agrypnia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia						SH	4	CB	
Agrypnia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia						SH	4	CB	
Agrypnia dextra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia dextra						4	CB	
Agrypnia dextra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia dextra					SH	4	CB	
Agrypnia dextra	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia dextra					SH	4	CB	
Agrypnia glacialis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia glacialis						4	CB	
Agrypnia glacialis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia glacialis					SH	4	CB	
Agrypnia glacialis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia glacialis					SH	4	CB	
Agrypnia improba	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Phryganeidae			Agrypnia	Agrypnia improba						4	CB	
