StationID_Master	CanonicalStationID	WaterbodyName	WaterbodyType	FinalLatitude	FinalLongitude	Coastal	CARefSite_2017	GIS_County	GIS_State	GIS_EcoL3Code	GIS_EcoL3Name	COMID_NHD2	COMID_NHD2_Notes	StationComment
SMC01049	SMC01049			33.17	-117.2	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341897		
SMC01096	SMC01096			34.28	-118.29	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22514542		
SMC01097	SMC01097			33.48	-117.25	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22549067		
SMC01128	SMC01128			34.1	-118.71	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20364949		
SMC01142	SMC01142	Pine Valley Creek ~0.9mi below Espinosa Cr.	Rivers/Streams	32.73	-116.65	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325195		
SMC01144	SMC01144			34.06	-118.63	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20365109		
SMC01151	SMC01151			34.37	-118.97	0	0	Ventura	California	85	Southern California/Northern Baja Coast	948070358		
SMC01155	SMC01155			33.76	-117.67	0	0	Orange	California	85	Southern California/Northern Baja Coast	22561200		
SMC01158	SMC01158			32.96	-117.16	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331138		
SMC01161	SMC01161			33.44	-117.25	0	0	San Diego	California	85	Southern California/Northern Baja Coast	22549095		
SMC01164	SMC01164			34.35	-118.57	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	17574979		
SMC01166	SMC01166			34.03	-118.74	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20365911		
SMC01172	SMC01172			34.08	-118.85	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20365027		
SMC01174	SMC01174			33.01	-117.01	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329182		
SMC01201	SMC01201			33.08	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20328602		
SMC01208	SMC01208			34.19	-118.53	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22514892		
SMC01215	SMC01215			34.33	-119.06	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17573665		
SMC01257	SMC01257			33.6	-117.61	0	0	Orange	California	85	Southern California/Northern Baja Coast	20348363		
SMC01258	SMC01258			32.64	-117.05	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070399		
SMC01272	SMC01272			34.4	-118.69	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17574691		
SMC01278	SMC01278			33.82	-118.06	1	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22524991		
SMC01341	SMC01341			33.94	-117.56	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22563072		
SMC01358	SMC01358			33.9	-118.24	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22518272		
SMC01372	SMC01372			34.43	-118.61	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	17574585		
SMC01383	SMC01383			34.06	-117.54	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557906		
SMC01384	SMC01384			34.06	-118.7	1	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20365093		
SMC01418	SMC01418			32.99	-116.71	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20332438		
SMC01452	SMC01452			34.09	-118.06	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22515818		
SMC01464	SMC01464			34.27	-118.52	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22515786		
SMC01512	SMC01512			34.27	-118.67	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17563922		
SMC01550	SMC01550			34.05	-118.84	1	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20365177		
SMC01555	SMC01555			33.54	-117.77	0	0	Orange	California	85	Southern California/Northern Baja Coast	20348689		
SMC01606	SMC01606			32.84	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331408		
SMC01640	SMC01640			34.15	-118.69	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20364725		
SMC01655	SMC01655			34.08	-117.06	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557918		
SMC01656	SMC01656			34.15	-118.53	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22514958		
SMC01676	SMC01676			34.41	-118.62	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	17574585		
SMC01684	SMC01684			34.27	-118.91	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17563902		
SMC01689	SMC01689	San Luis Rey River		33.26	-117.23	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341709		
SMC01692	SMC01692			34.19	-118.16	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	948070459		
SMC01694	SMC01694			33.92	-117.9	0	0	Orange	California	85	Southern California/Northern Baja Coast	22527375		
SMC01705	SMC01705			33.6	-117.5	0	1	Orange	California	85	Southern California/Northern Baja Coast	20348431		
SMC01716	SMC01716			34.2	-118.49	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22515806		
SMC01717	SMC01717			33.33	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341551		
SMC01726	SMC01726			33.86	-117.98	0	0	Orange	California	85	Southern California/Northern Baja Coast	22525751		
SMC01748	SMC01748			34.28	-118.82	0	0	Ventura	California	85	Southern California/Northern Baja Coast	163864411		
SMC01784	SMC01784			34.4	-118.74	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17575785		
SMC01805	SMC01805	San Timeteo SMC Site 01805	Rivers/Streams	33.98	-117.14	0	0	Riverside	California	85	Southern California/Northern Baja Coast	22560368		
SMC01811	SMC01811			33.56	-117.71	1	0	Orange	California	85	Southern California/Northern Baja Coast	20348641		
SMC01814	SMC01814			33.02	-117.22	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341999		
SMC01824	SMC01824			34.09	-117.75	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22524751		
SMC01849	SMC01849	San Mateo Creek ~0.4mi above Los Alamos Cyn. Cr.	Rivers/Streams	33.55	-117.39	0	0	Riverside	California	85	Southern California/Northern Baja Coast	20348657		
SMC01860	SMC01860			34.22	-118.97	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17564046		
SMC01881	SMC01881	San Luis Rey River		33.23	-117.34	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20342539		
SMC01902	SMC01902			34.01	-117.85	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22523247		
SMC01909	SMC01909			33.31	-117.13	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341649		
SMC01923	SMC01923			33.67	-117.78	0	0	Orange	California	85	Southern California/Northern Baja Coast	20355428		
SMC01934	SMC01934			33.49	-117.66	0	0	Orange	California	85	Southern California/Northern Baja Coast	20350681		
SMC01953	SMC01953			33.08	-116.9	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20329804		
SMC01960	SMC01960			34.26	-118.75	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17564880		
SMC01962	SMC01962			32.66	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	948070399		
SMC01972	SMC01972			34.24	-118.49	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22515806		
SMC01979	SMC01979			34.45	-119.13	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17572783		
SMC01982	SMC01982			33.91	-118.03	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22524963		
SMC01987	SMC01987			33.59	-117.71	0	0	Orange	California	85	Southern California/Northern Baja Coast	20350507		
SMC01990	SMC01990			32.79	-117.11	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20331470		
SMC02006	SMC02006			32.83	-116.98	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20333004		
SMC02028	SMC02028			34.12	-118.16	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	22515822		
SMC02058	SMC02058			32.76	-116.64	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20325163		
SMC02059	SMC02059			34.06	-117.3	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22557930		
SMC02123	SMC02123			34.1	-117.2	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22555932		
SMC02127	SMC02127			34.42	-119.26	0	0	Ventura	California	85	Southern California/Northern Baja Coast	17586736		
SMC02145	SMC02145	Keys Creek East of Shady Creek Lane	Rivers/Streams	33.26	-117.03	0	0	San Diego	California	85	Southern California/Northern Baja Coast	20341705		
SMC02152	SMC02152			34.09	-118.72	0	0	Los Angeles	California	85	Southern California/Northern Baja Coast	20364957		
SMC02167	SMC02167			34.1	-117.15	0	0	San Bernardino	California	85	Southern California/Northern Baja Coast	22555946		
