StationID_Master	BMISampleID	CollDate	BestID	SumOfResult_Value	Genus	Family	SpecCondTolVal
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Polypedilum	1.00	Polypedilum	Chironomidae	4
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Radotanypus	1.00	Radotanypus	Chironomidae	
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Rheocricotopus	4.00	Rheocricotopus	Chironomidae	4
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Rheotanytarsus	2.00	Rheotanytarsus	Chironomidae	3
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Simulium	86.00	Simulium	Simuliidae	4
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Smittia	4.00	Smittia	Chironomidae	
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Stratiomyidae	3.00		Stratiomyidae	
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Thienemanniella	6.00	Thienemanniella	Chironomidae	3
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Thienemannimyia group	1.00		Chironomidae	
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Tipula	1.00	Tipula	Tipulidae	5
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Tipulidae	2.00		Tipulidae	
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Tvetenia	25.00	Tvetenia	Chironomidae	3
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Wormaldia	1.00	Wormaldia	Philopotamidae	1
903SLKYS3	903SLKYS3_BMI_RWB_5/7/2008_1	5/7/2008 0:00:00	Zavrelimyia/ Paramerina	1.00		Chironomidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Argia	20.00	Argia	Coenagrionidae	5
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Baetis	13.00	Baetis	Baetidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Cheumatopsyche	1.00	Cheumatopsyche	Hydropsychidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Chironomidae	507.00		Chironomidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Dixa	14.00	Dixa	Dixidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Fallceon quilleri	62.00	Fallceon	Baetidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Hyalella	4.00	Hyalella	Hyalellidae	5
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Hydropsyche	29.00	Hydropsyche	Hydropsychidae	3
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Hydropsychidae	9.00		Hydropsychidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Malenka	1.00	Malenka	Nemouridae	2
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Neoplasta	2.00	Neoplasta	Empididae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/17/2006_1	6/17/2006 0:00:00	Simulium	171.00	Simulium	Simuliidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Argia	7.00	Argia	Coenagrionidae	5
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Baetis	46.00	Baetis	Baetidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Caenis	1.00	Caenis	Caenidae	2
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Caloparyphus/ Euparyphus	1.00		Stratiomyidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Chironomidae	444.00		Chironomidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Clinocera	3.00	Clinocera	Empididae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Dixa	3.00	Dixa	Dixidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Empididae	2.00		Empididae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Fallceon quilleri	5.00	Fallceon	Baetidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Hyalella	1.00	Hyalella	Hyalellidae	5
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Hydraena	1.00	Hydraena	Hydraenidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Hydroptila	28.00	Hydroptila	Hydroptilidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Neohermes	1.00	Neohermes	Corydalidae	2
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Neoplasta	4.00	Neoplasta	Empididae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Sciomyzidae	1.00		Sciomyzidae	
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Simulium	114.00	Simulium	Simuliidae	4
903SLLGC2	903SLLGC2_BMI_CSBP_Trans_6/21/2003_1	6/21/2003 0:00:00	Tipula	5.00	Tipula	Tipulidae	5
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Baetis	34.00	Baetis	Baetidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Baetis adonis	1.00	Baetis	Baetidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Chironomini	2.00		Chironomidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Coenagrionidae	1.00		Coenagrionidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Eukiefferiella	2.00	Eukiefferiella	Chironomidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Fallceon quilleri	28.00	Fallceon	Baetidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Hyalella	57.00	Hyalella	Hyalellidae	5
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Hydrophilidae	6.00		Hydrophilidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Hydroptila	4.00	Hydroptila	Hydroptilidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Hydroptilidae	1.00		Hydroptilidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Micropsectra	2.00	Micropsectra	Chironomidae	6
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Parametriocnemus	1.00	Parametriocnemus	Chironomidae	3
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Paratanytarsus	1.00	Paratanytarsus	Chironomidae	3
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Pentaneura	53.00	Pentaneura	Chironomidae	5
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Phaenopsectra	3.00	Phaenopsectra	Chironomidae	3
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Polypedilum	1.00	Polypedilum	Chironomidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Radotanypus	4.00	Radotanypus	Chironomidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Rheocricotopus	11.00	Rheocricotopus	Chironomidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Simulium	86.00	Simulium	Simuliidae	4
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Stratiomyidae	1.00		Stratiomyidae	
903SLMSA2	903SLMSA2_BMI_RWB_5/9/2008_1	5/9/2008 0:00:00	Tricorythodes	2.00	Tricorythodes	Leptohyphidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Argia	2.00	Argia	Coenagrionidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Baetis	4.00	Baetis	Baetidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Brechmorhoga mendax	1.00	Brechmorhoga	Libellulidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Fallceon quilleri	106.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Hemerodromia	3.00	Hemerodromia	Empididae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Hetaerina americana	1.00	Hetaerina	Calopterygidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Heterelmis obesa	1.00	Heterelmis	Elmidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Hyalella	112.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Hydrellia	1.00	Hydrellia	Ephydridae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Hydroptila	22.00	Hydroptila	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Ischnura	1.00	Ischnura	Coenagrionidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Laccobius	2.00	Laccobius	Hydrophilidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Limonia	1.00	Limonia	Tipulidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Nemotelus	1.00	Nemotelus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Ochrotrichia	2.00	Ochrotrichia	Hydroptilidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Ochthebius	1.00	Ochthebius	Hydraenidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Odontomyia	2.00	Odontomyia	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Optioservus	1.00	Optioservus	Elmidae	1
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Orthocladiinae	44.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Simuliidae	47.00		Simuliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Tanypodinae	10.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Tanytarsini	7.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Tipula	4.00	Tipula	Tipulidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Tricorythodes	3.00	Tricorythodes	Leptohyphidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/10/1999_1	11/10/1999 0:00:00	Tropisternus	1.00	Tropisternus	Hydrophilidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Baetis	20.00	Baetis	Baetidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Caloparyphus	26.00	Caloparyphus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Chaetarthria	1.00	Chaetarthria	Hydrophilidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Chironomini	3.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Culicoides	2.00	Culicoides	Ceratopogonidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Dixa	1.00	Dixa	Dixidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Fallceon quilleri	126.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hetaerina americana	1.00	Hetaerina	Calopterygidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hyalella	58.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hydrellia	102.00	Hydrellia	Ephydridae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hydropsyche	7.00	Hydropsyche	Hydropsychidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hydropsychidae	3.00		Hydropsychidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Hydroptila	4.00	Hydroptila	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Limonia	1.00	Limonia	Tipulidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Nemotelus	1.00	Nemotelus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Orthocladiinae	190.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Oxyethira	1.00	Oxyethira	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Simuliidae	286.00		Simuliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Tanypodinae	1.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Tanytarsini	3.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_11/15/1998_1	11/15/1998 0:00:00	Tricorythodes	39.00	Tricorythodes	Leptohyphidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Baetis	9.00	Baetis	Baetidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Chelifera/ Metachela	1.00		Empididae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Chironomini	4.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Dixa	2.00	Dixa	Dixidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Erioptera	1.00	Erioptera	Tipulidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Fallceon quilleri	21.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Hyalella	193.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Orthocladiinae	100.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Oxyethira	7.00	Oxyethira	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Psychoda	9.00	Psychoda	Psychodidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Simuliidae	44.00		Simuliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Tanytarsini	249.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/12/1999_1	5/12/1999 0:00:00	Tricorythodes	50.00	Tricorythodes	Leptohyphidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Baetis	126.00	Baetis	Baetidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Caloparyphus	1.00	Caloparyphus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Centroptilum	1.00	Centroptilum	Baetidae	1
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Chironomini	1.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Fallceon quilleri	242.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Hyalella	2.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Hydropsyche	13.00	Hydropsyche	Hydropsychidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Orthocladiinae	129.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Oxyethira	1.00	Oxyethira	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Probezzia	2.00	Probezzia	Ceratopogonidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Procloeon venosum	4.00	Procloeon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Simuliidae	168.00		Simuliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Tanypodinae	4.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Tanytarsini	9.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/21/1998_1	5/21/1998 0:00:00	Tricorythodes	59.00	Tricorythodes	Leptohyphidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Chelifera/ Metachela	9.00		Empididae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Chironomini	67.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Clinocera	1.00	Clinocera	Empididae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Fallceon quilleri	47.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Hemerodromia	2.00	Hemerodromia	Empididae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Hexatoma	1.00	Hexatoma	Tipulidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Hyalella	20.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Orthocladiinae	203.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Oxyethira	1.00	Oxyethira	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Simuliidae	1.00		Simuliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Simulium	24.00	Simulium	Simuliidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Tanypodinae	4.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Tanytarsini	182.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/22/2000_1	5/22/2000 0:00:00	Trichoclinocera	2.00	Trichoclinocera	Empididae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Baetis	4.00	Baetis	Baetidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Chironomini	20.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Orthocladiinae	135.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Simulium	35.00	Simulium	Simuliidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_5/24/2001_1	5/24/2001 0:00:00	Tanytarsini	51.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Agabus	1.00	Agabus	Dytiscidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Caloparyphus	58.00	Caloparyphus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Chaetarthria	4.00	Chaetarthria	Hydrophilidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Chironomini	1.00		Chironomidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Corduliidae	1.00		Corduliidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Culicoides	9.00	Culicoides	Ceratopogonidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Dolichopodidae	3.00		Dolichopodidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Enochrus	7.00	Enochrus	Hydrophilidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Erioptera	9.00	Erioptera	Tipulidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Fallceon quilleri	188.00	Fallceon	Baetidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Gonomyia	6.00	Gonomyia	Tipulidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Helochares normatus	2.00	Helochares	Hydrophilidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hetaerina americana	1.00	Hetaerina	Calopterygidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Heterelmis obesa	1.00	Heterelmis	Elmidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hyalella	174.00	Hyalella	Hyalellidae	5
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydrellia	1.00	Hydrellia	Ephydridae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydroporus	2.00	Hydroporus	Dytiscidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydropsyche	1.00	Hydropsyche	Hydropsychidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydroptila	54.00	Hydroptila	Hydroptilidae	4
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydroptilidae	42.00		Hydroptilidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Hydroscapha natans	2.00	Hydroscapha	Hydroscaphidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Laccobius	7.00	Laccobius	Hydrophilidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Limonia	1.00	Limonia	Tipulidae	3
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Nemotelus	1.00	Nemotelus	Stratiomyidae	
903SLRR39	903SLRR39_BMI_CSBP_Trans_9/5/1998_1	9/5/1998 0:00:00	Orthocladiinae	19.00		Chironomidae	
