StationID_Master	SampleID	CollDate	ConvertTo	ResultValue	MDLvalue	ResultQualCode	Description
906LPSOL4	906LPSOL4_3/13/2002_1	3/13/2002 0:00:00	Fine_LT0.075mm_%	7.92	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_4/24/2002_1	4/24/2002 0:00:00	Fine_LT0.075mm_%	24.08	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.03	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Clay_FineLT0.00098mm_%	8.21	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	2.52	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	2.01	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	11.32	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Sand_Med0.25LT0.5mm_%	7.17	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.09	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	15.53	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	35.94	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	4.10	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	6.71	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_5/21/2008_1	5/21/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	3.37	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL4	906LPSOL4_9/18/2002_1	9/18/2002 0:00:00	Fine_LT0.075mm_%	93.39	0.01	=	Detected value is equal to the value in the ResultValue field
906LPTEC3	906LPTEC3_4/24/2002_1	4/24/2002 0:00:00	Fine_LT0.075mm_%	15.90	0.01	=	Detected value is equal to the value in the ResultValue field
906LPTEC3	906LPTEC3_6/5/2002_1	6/5/2002 0:00:00	Fine_LT0.075mm_%	42.37	0.01	=	Detected value is equal to the value in the ResultValue field
906S02246	906S02246_5/26/2010_1	5/26/2010 0:00:00	Embeddedness	20.00		=	Detected value is equal to the value in the ResultValue field
906S02246	906S02246_5/26/2010_1	5/26/2010 0:00:00	RiffleRunEpifaunalSubstrate	15.00		=	Detected value is equal to the value in the ResultValue field
906S02246	906S02246_5/26/2010_1	5/26/2010 0:00:00	RiffleRunSedDeposit	16.00		=	Detected value is equal to the value in the ResultValue field
906S02902	906S02902_8/3/2011_1	8/3/2011 0:00:00	Clay_LT0.0039mm_%	12.10	0.05	=	Detected value is equal to the value in the ResultValue field
906S02902	906S02902_8/3/2011_1	8/3/2011 0:00:00	Sand_0.0625LT2.0mm_%	47.10	0.05	=	Detected value is equal to the value in the ResultValue field
906S02902	906S02902_8/3/2011_1	8/3/2011 0:00:00	Silt_0.0039LT0.0625mm_%	42.80	0.05	=	Detected value is equal to the value in the ResultValue field
906SUP076	906SUP076_1/8/2007_1	1/8/2007 0:00:00	Fine_LT0.0625mm_%	48.37	0.01	=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_3/29/2010_1	3/29/2010 0:00:00	Embeddedness	41.66		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_3/29/2010_1	3/29/2010 0:00:00	EmbeddednessReach	45.45		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_3/29/2010_1	3/29/2010 0:00:00	RiffleRunEpifaunalSubstrate	18.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_3/29/2010_1	3/29/2010 0:00:00	RiffleRunSedDeposit	10.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_4/21/2009_1	4/21/2009 0:00:00	Embeddedness	52.22		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_4/21/2009_1	4/21/2009 0:00:00	RiffleRunEpifaunalSubstrate	13.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_4/21/2009_1	4/21/2009 0:00:00	RiffleRunSedDeposit	8.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/5/2010_1	5/5/2010 0:00:00	Embeddedness	18.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/5/2010_1	5/5/2010 0:00:00	EmbeddednessReach	21.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/5/2010_1	5/5/2010 0:00:00	RiffleRunEpifaunalSubstrate	16.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/5/2010_1	5/5/2010 0:00:00	RiffleRunSedDeposit	15.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/8/2008_1	5/8/2008 0:00:00	Embeddedness	38.66		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/8/2008_1	5/8/2008 0:00:00	EmbeddednessReach	46.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/8/2008_1	5/8/2008 0:00:00	RiffleRunEpifaunalSubstrate	16.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_5/8/2008_1	5/8/2008 0:00:00	RiffleRunSedDeposit	14.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_6/9/2010_1	6/9/2010 0:00:00	Embeddedness	40.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_6/9/2010_1	6/9/2010 0:00:00	RiffleRunEpifaunalSubstrate	17.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_6/9/2010_1	6/9/2010 0:00:00	RiffleRunSedDeposit	15.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_7/13/2010_1	7/13/2010 0:00:00	Embeddedness	16.84		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_7/13/2010_1	7/13/2010 0:00:00	EmbeddednessReach	22.30		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_7/13/2010_1	7/13/2010 0:00:00	RiffleRunEpifaunalSubstrate	16.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_7/13/2010_1	7/13/2010 0:00:00	RiffleRunSedDeposit	15.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_8/24/2010_1	8/24/2010 0:00:00	Embeddedness	18.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_8/24/2010_1	8/24/2010 0:00:00	EmbeddednessReach	19.80		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_8/24/2010_1	8/24/2010 0:00:00	RiffleRunEpifaunalSubstrate	18.00		=	Detected value is equal to the value in the ResultValue field
907CCCR02	907CCCR02_8/24/2010_1	8/24/2010 0:00:00	RiffleRunSedDeposit	10.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/17/2008_1	4/17/2008 0:00:00	Embeddedness	51.87		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/17/2008_1	4/17/2008 0:00:00	RiffleRunEpifaunalSubstrate	19.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/17/2008_1	4/17/2008 0:00:00	RiffleRunSedDeposit	16.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/29/2009_1	4/29/2009 0:00:00	Embeddedness	26.66		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/29/2009_1	4/29/2009 0:00:00	RiffleRunEpifaunalSubstrate	14.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_4/29/2009_1	4/29/2009 0:00:00	RiffleRunSedDeposit	7.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_5/3/2007_1	5/3/2007 0:00:00	Embeddedness	5.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_5/3/2007_1	5/3/2007 0:00:00	RiffleRunEpifaunalSubstrate	10.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_5/3/2007_1	5/3/2007 0:00:00	RiffleRunSedDeposit	2.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_6/15/2005_1	6/15/2005 0:00:00	Embeddedness	46.53		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_6/15/2005_1	6/15/2005 0:00:00	RiffleRunEpifaunalSubstrate	10.00		=	Detected value is equal to the value in the ResultValue field
907CONECR	907CONECR_6/15/2005_1	6/15/2005 0:00:00	RiffleRunSedDeposit	2.00		=	Detected value is equal to the value in the ResultValue field
907S00577	907S00577_5/12/2009_1	5/12/2009 0:00:00	Embeddedness	31.25		=	Detected value is equal to the value in the ResultValue field
907S00577	907S00577_5/12/2009_1	5/12/2009 0:00:00	RiffleRunEpifaunalSubstrate	15.00		=	Detected value is equal to the value in the ResultValue field
907S00577	907S00577_5/12/2009_1	5/12/2009 0:00:00	RiffleRunSedDeposit	13.00		=	Detected value is equal to the value in the ResultValue field
907S00577	907S00577_5/12/2009_1	5/12/2009 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
907S01418	907S01418_5/12/2009_1	5/12/2009 0:00:00	Embeddedness	33.75		=	Detected value is equal to the value in the ResultValue field
907S01418	907S01418_5/12/2009_1	5/12/2009 0:00:00	RiffleRunEpifaunalSubstrate	12.00		=	Detected value is equal to the value in the ResultValue field
907S01418	907S01418_5/12/2009_1	5/12/2009 0:00:00	RiffleRunSedDeposit	12.00		=	Detected value is equal to the value in the ResultValue field
907S02774	907S02774_5/20/2010_1	5/20/2010 0:00:00	RiffleRunEpifaunalSubstrate	1.00		=	Detected value is equal to the value in the ResultValue field
907S02774	907S02774_5/20/2010_1	5/20/2010 0:00:00	RiffleRunSedDeposit	20.00		=	Detected value is equal to the value in the ResultValue field
907S03210	907S03210_5/18/2011_1	5/18/2011 0:00:00	Embeddedness	40.20		=	Detected value is equal to the value in the ResultValue field
907S03210	907S03210_5/18/2011_1	5/18/2011 0:00:00	RiffleRunEpifaunalSubstrate	15.00		=	Detected value is equal to the value in the ResultValue field
907S03210	907S03210_5/18/2011_1	5/18/2011 0:00:00	RiffleRunSedDeposit	15.00		=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	Clay_LT0.0039mm_%	3.20	0.05	=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	Embeddedness	35.00		=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	RiffleRunEpifaunalSubstrate	12.00		=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	RiffleRunSedDeposit	6.00		=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	Sand_0.0625LT2.0mm_%	69.10	0.05	=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	Silt_0.0039LT0.0625mm_%	27.70	0.05	=	Detected value is equal to the value in the ResultValue field
907S05514	907S05514_5/18/2011_1	5/18/2011 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
907S09286	907S09286_6/15/2010_1	6/15/2010 0:00:00	Clay_LT0.0039mm_%	6.40	0.05	=	Detected value is equal to the value in the ResultValue field
907S09286	907S09286_6/15/2010_1	6/15/2010 0:00:00	Sand_0.0625LT2.0mm_%	55.10	0.05	=	Detected value is equal to the value in the ResultValue field
907S09286	907S09286_6/15/2010_1	6/15/2010 0:00:00	Silt_0.0039LT0.0625mm_%	38.50	0.05	=	Detected value is equal to the value in the ResultValue field
907S11430	907S11430_7/18/2012_1	7/18/2012 0:00:00	Clay_LT0.0039mm_%	5.90	0.05	=	Detected value is equal to the value in the ResultValue field
907S11430	907S11430_7/18/2012_1	7/18/2012 0:00:00	Sand_0.0625LT2.0mm_%	61.60	0.05	=	Detected value is equal to the value in the ResultValue field
907S11430	907S11430_7/18/2012_1	7/18/2012 0:00:00	Silt_0.0039LT0.0625mm_%	32.70	0.05	=	Detected value is equal to the value in the ResultValue field
907S46499	907S46499_6/2/2010_1	6/2/2010 0:00:00	Embeddedness	25.71		=	Detected value is equal to the value in the ResultValue field
907S46499	907S46499_6/2/2010_1	6/2/2010 0:00:00	RiffleRunEpifaunalSubstrate	10.00		=	Detected value is equal to the value in the ResultValue field
907S46499	907S46499_6/2/2010_1	6/2/2010 0:00:00	RiffleRunSedDeposit	9.00		=	Detected value is equal to the value in the ResultValue field
907S46499	907S46499_6/2/2010_1	6/2/2010 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
907SDCHC3	907SDCHC3_5/19/2004_1	5/19/2004 0:00:00	Fine_LT0.075mm_%	0.54	0.01	=	Detected value is equal to the value in the ResultValue field
907SDCHC3	907SDCHC3_5/8/2008_1	5/8/2008 0:00:00	RiffleRunEpifaunalSubstrate	7.00		=	Detected value is equal to the value in the ResultValue field
907SDCHC3	907SDCHC3_5/8/2008_1	5/8/2008 0:00:00	RiffleRunSedDeposit	13.00		=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_4/19/2005_1	4/19/2005 0:00:00	Fine_LT0.075mm_%	18.23	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/19/2004_1	5/19/2004 0:00:00	Fine_LT0.075mm_%	1.30	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.43	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Clay_FineLT0.00098mm_%	7.75	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.94	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	1.94	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	8.93	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Sand_Med0.25LT0.5mm_%	6.49	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.54	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	12.44	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	41.30	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	5.18	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	6.40	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_1	5/21/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	3.55	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.10	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Clay_FineLT0.00098mm_%	6.99	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.82	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Sand_Coarse0.5LT1.0mm_%	2.21	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Sand_Fine0.125LT0.25mm_%	10.29	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Sand_Med0.25LT0.5mm_%	7.52	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.75	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	12.95	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	39.71	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	4.96	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	6.32	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/21/2008_2	5/21/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	3.06	0.01	=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/5/2008_1	5/5/2008 0:00:00	Embeddedness	90.00		=	Detected value is equal to the value in the ResultValue field
907SDFRC2	907SDFRC2_5/5/2008_1	5/5/2008 0:00:00	EmbeddednessReach	42.72		=	Detected value is equal to the value in the ResultValue field
907SDLCO2	907SDLCO2_5/19/2004_1	5/19/2004 0:00:00	Fine_LT0.075mm_%	11.15	0.01	=	Detected value is equal to the value in the ResultValue field
907SDLCO2	907SDLCO2_9/13/2004_1	9/13/2004 0:00:00	Fine_LT0.075mm_%	18.28	0.01	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2010_1	5/25/2010 0:00:00	Clay_LT0.0039mm_%	12.20	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2010_1	5/25/2010 0:00:00	Sand_0.0625LT2.0mm_%	36.10	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2010_1	5/25/2010 0:00:00	Silt_0.0039LT0.0625mm_%	51.60	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2011_1	5/25/2011 0:00:00	Clay_LT0.0039mm_%	12.50	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2011_1	5/25/2011 0:00:00	Sand_0.0625LT2.0mm_%	35.50	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/25/2011_1	5/25/2011 0:00:00	Silt_0.0039LT0.0625mm_%	52.50	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/9/2012_1	5/9/2012 0:00:00	Clay_LT0.0039mm_%	11.50	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/9/2012_1	5/9/2012 0:00:00	Sand_0.0625LT2.0mm_%	35.10	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/9/2012_1	5/9/2012 0:00:00	Silt_0.0039LT0.0625mm_%	52.70	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/9/2012_2	5/9/2012 0:00:00	Clay_LT0.0039mm_%	13.40	0.05	=	Detected value is equal to the value in the ResultValue field
907SDRWAR	907SDRWAR_5/9/2012_2	5/9/2012 0:00:00	Sand_0.0625LT2.0mm_%	29.30	0.05	=	Detected value is equal to the value in the ResultValue field
