"STATION_CD"	"STATION_NAME"	"COMID"	"STATION_RID"	"HUC12"	"COUNTY_NAME"	"STATION_TYPE"	"LATITUDE"	"LONGITUDE"	"UTM_EAST"	"UTM_NORTH"	"UTM_ZONE"	"Elevation"	"ReferenceStatus"	"Year"
"SPRMC011.48"	100625	15934841	351	15050202	"COCHISE"	"Stream"	31.43725	-110.319213	564694	3478262	"12N"	6175	NA	NA
"SPRRR000.06"	106825	20372625	2185	15080301	"COCHISE"	"Stream"	31.4505	-109.9325	601430	3480023	"12N"	NA	NA	NA
"SPRUC007.81"	100938	20371465	491	15080301	"COCHISE"	"Stream"	31.785778	-109.300472	660912	3517948	"12N"	6160	NA	NA
"SPRUC008.21"	100633	20371465	739	15080301	"COCHISE"	"Stream"	31.785487	-109.293337	661588	3517927	"12N"	6220	NA	NA
"SPSPC000.11"	102921	20372625	1437	15080301	"COCHISE"	"Stream"	31.448321	-109.932214	601460	3479782	"12N"	NA	NA	NA
"SPSPC000.21"	102920	20372625	1436	15080301	"COCHISE"	"Stream"	31.446655	-109.932714	601414	3479597	"12N"	NA	NA	NA
"SPSPR001.54"	106563	15915417	2163	15050203	"PINAL"	"Stream"	32.972694	-110.767556	521721	3648284	"12N"	NA	NA	NA
"SPSPR003.85"	101348	15918671	662	15050203	"PINAL"	"Stream"	32.945422	-110.754197	522976	3645263	"12N"	1980	NA	NA
"SPSPR005.28"	100726	15915505	742	15050203	"PINAL"	"Stream"	32.932315	-110.742467	524076	3643813	"12N"	1995	NA	NA
"SPSPR006.27"	106322	15915591	2135	15050203	"PINAL"	"Stream"	32.923528	-110.736389	524647	3642840	"12N"	NA	NA	NA
"SPSPR006.75"	106483	15915613	2150	15050203	"PINAL"	"Stream"	32.916861	-110.734417	524833	3642101	"12N"	2020	NA	NA
"SPSPR012.17"	105598	15918883	2053	15050203	"PINAL"	"Stream"	32.852833	-110.724111	525815	3635006	"12N"	NA	NA	NA
"SPSPR012.97"	100292	15918883	181	15050203	"PINAL"	"Stream"	32.842778	-110.717222	526463	3633893	"12N"	NA	NA	NA
"SPSPR013.29"	108482	15918891	2372	15050203	"PINAL"	"Stream"	32.838472	-110.71575	526602	3633416	"12N"	NA	NA	NA
"SPSPR013.38"	106164	15918891	2106	15050203	"PINAL"	"Stream"	32.836944	-110.715556	526620	3633247	"12N"	NA	NA	NA
"SPSPR013.99"	105600	15918891	2055	15050203	"PINAL"	"Stream"	32.831222	-110.710389	527106	3632614	"12N"	NA	NA	NA
"SPSPR014.18"	109562	15918891	2446	15050203	"PINAL"	"Stream"	32.82925	-110.705028	527608	3632396	"12N"	2160	NA	NA
"SPSPR015.42"	108902	15918897	2410	15050203	"PINAL"	"Stream"	32.81256	-110.69962	528120	3630548	"12N"	2190	NA	NA
"SPSPR022.15"	105599	945050153	2054	15050203	"PINAL"	"Stream"	32.742556	-110.647833	532993	3622802	"12N"	NA	NA	NA
"SPSPR023.77"	103481	15918965	1602	15050203	"PINAL"	"Stream"	32.721917	-110.638097	533913	3620517	"12N"	NA	NA	NA
"SPSPR031.72"	100286	15918997	176	15050203	"PINAL"	"Stream"	32.632222	-110.566472	540666	3610599	"12N"	NA	NA	NA
"SPSPR034.66"	101843	15919039	1264	15050203	"PINAL"	"Stream"	32.599583	-110.538639	543292	3606992	"12N"	NA	NA	NA
"SPSPR035.01"	100285	15919039	175	15050203	"PINAL"	"Stream"	32.598056	-110.532778	543843	3606825	"12N"	NA	NA	NA
"SPSPR054.87"	100290	15920911	179	15050203	"PIMA"	"Stream"	32.381944	-110.442778	552414	3582909	"12N"	NA	NA	NA
"SPSPR059.21"	100289	15920939	973	15050203	"COCHISE"	"Stream"	32.33181	-110.413912	555159	3577366	"12N"	3035	NA	NA
"SPSPR066.54"	109283	15919895	2429	15050203	"COCHISE"	"Stream"	32.260833	-110.348333	561379	3569534	"12N"	NA	NA	NA
"SPSPR066.69"	111180	15919895	2643	15050203	"COCHISE"	"Stream"	32.2614	-110.34703	561501	3569598	"12N"	NA	NA	NA
"SPSPR072.42"	102390	15920057	1267	15050203	"COCHISE"	"Stream"	32.199722	-110.314194	564638	3562780	"12N"	NA	NA	NA
"SPSPR074.25"	102389	15920067	1266	15050203	"COCHISE"	"Stream"	32.179861	-110.297472	566228	3560588	"12N"	NA	NA	NA
"SPSPR075.41"	102391	15920983	1268	15050203	"COCHISE"	"Stream"	32.259925	-110.318411	564198	3569451	"12N"	NA	NA	NA
"SPSPR075.42"	102388	15920105	1265	15050203	"COCHISE"	"Stream"	32.163806	-110.295194	566455	3558810	"12N"	NA	NA	NA
"SPSPR077.39"	109282	15920135	2428	15050203	"COCHISE"	"Stream"	32.143667	-110.291556	566813	3556580	"12N"	NA	NA	NA
"SPSPR095.98"	109323	15932099	2432	15050202	"COCHISE"	"Stream"	31.965103	-110.278708	568156	3536795	"12N"	NA	NA	NA
"SPSPR100.16"	103662	15933561	1661	15050202	"COCHISE"	"Stream"	31.919972	-110.251028	570807	3531810	"12N"	NA	NA	NA
"SPSPR101.10"	102712	15932167	1381	15050202	"COCHISE"	"Stream"	31.906667	-110.247778	571124	3530337	"12N"	NA	NA	NA
"SPSPR101.25"	100276	15932175	168	15050202	"COCHISE"	"Stream"	31.905556	-110.246111	571283	3530215	"12N"	NA	NA	NA
"SPSPR101.32"	100277	15932175	169	15050202	"COCHISE"	"Stream"	31.905278	-110.245833	571309	3530185	"12N"	NA	NA	NA
"SPSPR101.70"	100278	15932175	170	15050202	"COCHISE"	"Stream"	31.901389	-110.241944	571680	3529756	"12N"	NA	NA	NA
"SPSPR101.71"	103672	15933565	1671	15050202	"COCHISE"	"Stream"	31.90125	-110.242667	571612	3529740	"12N"	NA	NA	NA
"SPSPR101.72"	103671	15933565	1670	15050202	"COCHISE"	"Stream"	31.901222	-110.242	571675	3529738	"12N"	NA	NA	NA
"SPSPR101.75"	103670	15932203	1669	15050202	"COCHISE"	"Stream"	31.901194	-110.241056	571764	3529735	"12N"	NA	NA	NA
"SPSPR101.81"	103669	15932203	1668	15050202	"COCHISE"	"Stream"	31.900694	-110.239361	571925	3529681	"12N"	NA	NA	NA
"SPSPR101.83"	100279	15932203	971	15050202	"COCHISE"	"Stream"	31.900556	-110.24	571864	3529665	"12N"	NA	NA	NA
"SPSPR101.84"	100280	15932203	171	15050202	"COCHISE"	"Stream"	31.900556	-110.239722	571891	3529665	"12N"	NA	NA	NA
"SPSPR102.01"	100281	15932203	172	15050202	"COCHISE"	"Stream"	31.899573	-110.237495	572102	3529558	"12N"	3890	NA	NA
"SPSPR102.04"	103668	15932203	1667	15050202	"COCHISE"	"Stream"	31.899222	-110.237611	572091	3529519	"12N"	NA	NA	NA
"SPSPR102.09"	103667	15932203	1666	15050202	"COCHISE"	"Stream"	31.898639	-110.23725	572126	3529454	"12N"	NA	NA	NA
"SPSPR102.18"	103660	15932203	1659	15050202	"COCHISE"	"Stream"	31.8975	-110.235833	572261	3529329	"12N"	NA	NA	NA
"SPSPR102.26"	103666	15932203	1665	15050202	"COCHISE"	"Stream"	31.896583	-110.235167	572325	3529228	"12N"	NA	NA	NA
"SPSPR102.40"	100282	15932203	173	15050202	"COCHISE"	"Stream"	31.895	-110.233333	572499	3529054	"12N"	NA	NA	NA
"SPSPR102.54"	103665	15932203	1664	15050202	"COCHISE"	"Stream"	31.893639	-110.232833	572547	3528903	"12N"	NA	NA	NA
"SPSPR102.61"	100283	15932203	174	15050202	"COCHISE"	"Stream"	31.892778	-110.231944	572632	3528808	"12N"	NA	NA	NA
"SPSPR102.98"	103664	15932203	1663	15050202	"COCHISE"	"Stream"	31.890267	-110.227942	573013	3528533	"12N"	NA	NA	NA
"SPSPR103.43"	103663	15932203	1662	15050202	"COCHISE"	"Stream"	31.884639	-110.230111	572812	3527907	"12N"	NA	NA	NA
"SPSPR103.64"	100284	15932203	972	15050202	"COCHISE"	"Stream"	31.882778	-110.226944	573113	3527703	"12N"	NA	NA	NA
"SPSPR103.72"	103673	15932203	1672	15050202	"COCHISE"	"Stream"	31.881694	-110.227667	573046	3527583	"12N"	NA	NA	NA
"SPSPR104.15"	103661	15932203	1660	15050202	"COCHISE"	"Stream"	31.877889	-110.222806	573508	3527164	"12N"	NA	NA	NA
"SPSPR104.41"	109322	15932203	2431	15050202	"COCHISE"	"Stream"	31.875433	-110.219383	573834	3526894	"12N"	NA	NA	NA
"SPSPR105.49"	103674	15932217	1673	15050202	"COCHISE"	"Stream"	31.861778	-110.212	574543	3525386	"12N"	NA	NA	NA
"SPSPR108.03"	110648	15932247	2573	15050202	"COCHISE"	"Stream"	31.83815	-110.216258	574159	3522764	"12N"	3670	NA	NA
"SPSPR109.75"	110880	15932253	2609	15050202	"COCHISE"	"Stream"	31.815103	-110.215171	574281	3520210	"12N"	NA	NA	NA
"SPSPR111.71"	111492	15932303	61747	15050202	"COCHISE"	"Stream"	31.792939	-110.217697	574059	3517751	"12N"	NA	NA	NA
"SPSPR113.49"	110879	15932317	2608	15050202	"COCHISE"	"Stream"	31.777669	-110.212536	574560	3516062	"12N"	NA	NA	NA
"SPSPR115.90"	101490	15933593	785	15050202	"PIMA"	"Stream"	31.750833	-110.201111	575664	3513096	"12N"	NA	NA	NA
"SPSPR117.97"	100287	15932391	177	15050202	"COCHISE"	"Stream"	31.725306	-110.194639	576298	3510271	"12N"	3852	NA	NA
"SPSPR118.20"	109302	15932391	2430	15050202	"COCHISE"	"Stream"	31.723139	-110.193739	576385	3510031	"12N"	NA	NA	NA
"SPSPR120.47"	104005	15932477	1781	15050202	"COCHISE"	"Stream"	31.694583	-110.182361	577486	3506874	"12N"	NA	NA	NA
"SPSPR123.76"	111431	15932553	61602	15050202	"COCHISE"	"Stream"	31.668025	-110.177089	578008	3503934	"12N"	NA	NA	NA
"SPSPR126.35"	100653	15932591	365	15050202	"COCHISE"	"Stream"	31.637422	-110.175567	578178	3500543	"12N"	3920	NA	NA
"SPSPR126.54"	103152	15932591	1486	15050202	"COCHISE"	"Stream"	31.634389	-110.175333	578203	3500207	"12N"	NA	NA	NA
"SPSPR127.50"	100291	15932661	180	15050202	"COCHISE"	"Stream"	31.625278	-110.174167	578321	3499198	"12N"	NA	NA	NA
"SPSPR128.87"	111479	15932661	61709	15050202	"COCHISE"	"Stream"	31.611808	-110.167496	578965	3497710	"12N"	NA	NA	NA
"SPSPR134.17"	109262	15932809	2425	15050202	"COCHISE"	"Stream"	31.554444	-110.14	581623	3491372	"12N"	NA	NA	NA
"SPSPR134.32"	101499	15932827	793	15050202	"COCHISE"	"Stream"	31.552222	-110.138611	581757	3491126	"12N"	NA	NA	NA
"SPSPR134.35"	100288	15932827	178	15050202	"COCHISE"	"Stream"	31.549694	-110.136722	581939	3490847	"12N"	4050	NA	NA
"SPSPR136.95"	101486	15932911	782	15050202	"COCHISE"	"Stream"	31.519444	-110.129444	582656	3487500	"12N"	NA	NA	NA
"SPSPR140.57"	111478	15934849	61708	15050202	"COCHISE"	"Stream"	31.480762	-110.11854	583726	3483221	"12N"	NA	NA	NA
"SPSPR143.23"	102169	945050167	1107	15050202	"COCHISE"	"Stream"	31.455	-110.110278	584534	3480372	"12N"	NA	NA	NA
"SPSPR144.76"	101497	15934865	791	15050202	"COCHISE"	"Stream"	31.437306	-110.107333	584830	3478413	"12N"	NA	NA	NA
"SPSPR147.55"	110876	15934511	2605	15050202	"COCHISE"	"Stream"	31.410393	-110.102704	585294	3475433	"12N"	NA	NA	NA
"SPSPR147.77"	110875	945050169	2604	15050202	"COCHISE"	"Stream"	31.409198	-110.104552	585119	3475299	"12N"	NA	NA	NA
"SPSPR150.09"	100275	945050169	167	15050202	"COCHISE"	"Stream"	31.38	-110.110833	584548	3472058	"12N"	4316	NA	NA
"SPSPR151.28"	101485	15934607	781	15050202	"COCHISE"	"Stream"	31.369444	-110.118056	583871	3470883	"12N"	NA	NA	NA
"SPSPR153.99"	111480	945050171	61710	15050202	"COCHISE"	"Stream"	31.342787	-110.13764	582032	3467914	"12N"	NA	NA	NA
"SPSPR155.50"	111487	945050966	61717	15050202	"COCHISE"	"Stream"	31.33421	-110.150785	580788	3466953	"12N"	NA	NA	NA
"SPSRC000.93"	111345	21263919	2649	15050201	"COCHISE"	"Stream"	31.93605	-109.95966	598336	3533820	"12N"	NA	NA	NA
"SPTTT000.20"	102917	20372623	1433	15080301	"COCHISE"	"Stream"	31.441794	-109.909808	603596	3479080	"12N"	NA	NA	NA
"SPTUR028.53"	102113	21263991	1072	15050201	"COCHISE"	"Stream"	31.853537	-109.328285	658163	3525419	"12N"	6350	NA	NA
"SPUBS000.22"	100224	15919741	128	15050203	"COCHISE"	"Stream"	32.349444	-110.233889	572088	3579428	"12N"	NA	NA	NA
"SPUMC000.18"	110898	15932267	2613	15050202	"COCHISE"	"Stream"	31.821554	-110.325118	563870	3520855	"12N"	NA	NA	NA
"SPUS1000.69"	110896	15932305	2611	15050202	"COCHISE"	"Stream"	31.79334	-110.331418	563293	3517724	"12N"	NA	NA	NA
"SPUS2000.05"	110897	15932299	2612	15050202	"COCHISE"	"Stream"	31.793104	-110.312343	565099	3517709	"12N"	NA	NA	NA
"SPUS3000.32"	110899	15932305	2614	15050202	"COCHISE"	"Stream"	31.787651	-110.363706	560240	3517075	"12N"	NA	NA	NA
"SPUU1000.03"	110895	15932299	2610	15050202	"COCHISE"	"Stream"	31.804597	-110.330946	563330	3518972	"12N"	NA	NA	NA
"SPUUS001.43"	110900	15932227	2615	15050202	"COCHISE"	"Stream"	31.842091	-110.324039	563958	3523132	"12N"	NA	NA	NA
"SPUW1001.14"	110902	15932395	2617	15050202	"COCHISE"	"Stream"	31.730815	-110.168346	578784	3510900	"12N"	NA	NA	NA
"SPUW2000.51"	110903	15932383	2618	15050202	"COCHISE"	"Stream"	31.739233	-110.139853	581476	3511854	"12N"	NA	NA	NA
"SPUWL002.53"	110901	15932353	2616	15050202	"COCHISE"	"Stream"	31.750055	-110.145982	580886	3513049	"12N"	NA	NA	NA
"SPUWM000.01"	102926	20372639	1442	15080301	"COCHISE"	"Stream"	31.441436	-109.891778	605310	3479057	"12N"	NA	NA	NA
"SPWHD000.04"	100512	20372843	301	15080301	"COCHISE"	"Stream"	31.334278	-109.579778	635114	3467520	"12N"	NA	NA	NA
"SPWHD001.57"	100227	20372805	130	15080301	"COCHISE"	"Stream"	31.354722	-109.597778	633373	3469764	"12N"	NA	NA	NA
"SPWHD001.73"	100510	20372805	299	15080301	"COCHISE"	"Stream"	31.353167	-109.585611	634532	3469607	"12N"	NA	NA	NA
"SPWHD009.02"	100229	20372685	131	15080301	"COCHISE"	"Stream"	31.425833	-109.630278	630183	3477608	"12N"	NA	NA	NA
"SPWHD015.66"	100230	945080068	132	15080301	"COCHISE"	"Stream"	31.465313	-109.698418	623654	3481905	"12N"	NA	NA	NA
"SPWHD015.68"	100515	945080068	302	15080301	"COCHISE"	"Stream"	31.466222	-109.7	623503	3482004	"12N"	NA	NA	NA
"SPWNC000.35"	102927	20372633	1443	15080301	"COCHISE"	"Stream"	31.437268	-109.892758	605222	3478594	"12N"	NA	NA	NA
"SPWNC000.70"	106963	20372639	2196	15080301	"COCHISE"	"Stream"	31.441217	-109.8917	605318	3479033	"12N"	NA	NA	NA
"SPWRC000.09"	102892	21263965	1427	15050201	"COCHISE"	"Stream"	31.863611	-109.336111	657405	3526525	"12N"	6200	NA	NA
"SPWRC000.48"	100682	21263977	757	15050201	"COCHISE"	"Stream"	31.865017	-109.329851	657995	3526690	"12N"	6260	NA	NA
"SPWWW000.05"	102916	20372623	1432	15080301	"COCHISE"	"Stream"	31.439762	-109.908861	603689	3478855	"12N"	NA	NA	NA
"SPXB1000.01"	107049	20372575	2203	15080301	"COCHISE"	"Stream"	31.453067	-109.916972	602903	3480322	"12N"	NA	NA	NA
"SPXB2000.01"	107050	20372575	2204	15080301	"COCHISE"	"Stream"	31.45425	-109.918017	602803	3480453	"12N"	NA	NA	NA
"SRBBO007.92"	100371	20494265	222	15060101	"APACHE"	"Stream"	33.634222	-109.87675	604175	3722166	"12N"	NA	NA	NA
"SRBEV001.40"	100373	20493821	982	15060101	"GREENLEE"	"Stream"	33.738111	-109.340917	653690	3734355	"12N"	7520	NA	NA
"SRBEV001.76"	102133	20493821	1087	15060101	"GREENLEE"	"Stream"	33.739118	-109.335299	654208	3734475	"12N"	NA	NA	NA
"SRBEV007.28"	102135	20493883	1089	15060101	"GREENLEE"	"Stream"	33.720109	-109.275134	659817	3732459	"12N"	7680	NA	NA
"SRBEV009.56"	102139	20493949	1092	15060101	"GREENLEE"	"Stream"	33.702423	-109.247205	662439	3730541	"12N"	NA	NA	NA
"SRBEV009.66"	102140	20493951	1093	15060101	"GREENLEE"	"Stream"	33.701664	-109.2458	662571	3730459	"12N"	NA	NA	NA
"SRBEV012.04"	102145	21352563	1098	15060101	"GREENLEE"	"Stream"	33.695915	-109.210688	665836	3729877	"12N"	NA	NA	NA
"SRBGY002.86"	108402	20495091	2366	15060101	"APACHE"	"Stream"	33.770694	-109.461056	642506	3737795	"12N"	7840	NA	NA
"SRBIC000.01"	109762	22428270	2470	15060105	"GILA"	"Stream"	34.338694	-111.096667	491109	3799715	"12N"	NA	NA	NA
"SRBLR000.27"	103840	20492487	1717	15060101	"GILA"	"Stream"	33.736389	-110.228333	571482	3733195	"12N"	NA	NA	NA
"SRBLR004.92"	100345	20492935	204	15060101	"GILA"	"Stream"	33.713111	-110.209833	573215	3730627	"12N"	NA	NA	NA
"SRBLR070.45"	108922	20494667	2411	15060101	"GRAHAM"	"Stream"	33.539017	-109.704042	620326	3711797	"12N"	5895	NA	NA
"SRBLR102.24"	101202	20493981	621	15060101	"GREENLEE"	"Stream"	33.704028	-109.452583	643401	3730415	"12N"	6810	NA	NA
"SRBON001.69"	102125	20495051	1080	15060101	"APACHE"	"Stream"	33.869815	-109.298885	657342	3749023	"12N"	8340	NA	NA
"SRBRN004.63"	111215	22428854	2661	15060105	"GILA"	"Stream"	34.09393	-111.42734	460579	3772653	"12N"	NA	NA	NA
"SRBTW000.27"	103841	22444120	1718	15060103	"GILA"	"Stream"	33.414444	-110.835556	515289	3697246	"12N"	NA	NA	NA
"SRBTW003.16"	105999	22444120	2093	15060103	"GILA"	"Stream"	33.397028	-110.873472	511766	3695310	"12N"	NA	NA	NA
"SRBUR000.01"	102117	20493445	1075	15060101	"APACHE"	"Stream"	33.888355	-109.472061	641293	3750828	"12N"	NA	NA	NA
"SRBUR001.33"	102116	20493407	1074	15060101	"APACHE"	"Stream"	33.892447	-109.453007	643048	3751308	"12N"	NA	NA	NA
"SRBUR003.96"	102115	20493391	1073	15060101	"APACHE"	"Stream"	33.918133	-109.451616	643134	3754158	"12N"	NA	NA	NA
"SRBWL005.79"	101198	20494381	616	15060101	"GREENLEE"	"Stream"	33.599472	-109.45	643814	3718824	"12N"	6400	NA	NA
"SRCDY002.95"	110835	20494439	2601	15060101	"GREENLEE"	"Stream"	33.60258	-109.36066	652099	3719297	"12N"	8933	NA	NA
"SRCGN009.78"	100431	22439224	691	15060103	"MARICOPA"	"Stream"	33.524175	-111.087261	491897	3709403	"12N"	3355	NA	NA
"SRCHE004.32"	100347	22441076	205	15060103	"GILA"	"Stream"	33.721222	-110.817111	516944	3731261	"12N"	2640	NA	NA
"SRCHE011.01"	103255	22440818	1519	15060103	"GILA"	"Stream"	33.800333	-110.837139	515075	3740030	"12N"	NA	NA	NA
"SRCHE011.90"	109342	22440754	2435	15060103	"GILA"	"Stream"	33.812231	-110.838111	514983	3741349	"12N"	3080	NA	NA
"SRCHE013.65"	100442	22440682	695	15060103	"GILA"	"Stream"	33.828424	-110.857095	513223	3743141	"12N"	3190	"reference"	2014
"SRCHE032.78"	101323	22438164	656	15060103	"GILA"	"Stream"	34.013778	-110.886028	510523	3763689	"12N"	NA	NA	NA
"SRCHE033.95"	100441	22438164	694	15060103	"GILA"	"Stream"	34.02496	-110.897493	509464	3764928	"12N"	4390	NA	NA
"SRCKN001.61"	100521	20494097	699	15060101	"GREENLEE"	"Stream"	33.681858	-109.444113	644223	3727968	"12N"	7200	NA	NA
"SRCOO001.92"	100379	22441318	227	15060103	"GILA"	"Stream"	33.687972	-110.844	514459	3727571	"12N"	2680	NA	NA
"SRCOO003.57"	103505	22441318	1605	15060103	"GILA"	"Stream"	33.712628	-110.847239	514154	3730304	"12N"	NA	NA	NA
"SRCOP000.73"	103071	22444754	1474	15060103	"GILA"	"Stream"	33.359722	-110.922778	507184	3691170	"12N"	NA	NA	NA
"SRCOT005.74"	106985	20476930	2200	NA	"MARICOPA"	"Stream"	33.634139	-111.444722	458755	3721680	"12N"	1947	NA	NA
"SRCOY003.95"	108403	20495053	2367	15060101	"APACHE"	"Stream"	33.833917	-109.252833	661670	3745114	"12N"	NA	NA	NA
"SRCRO003.46"	111276	22437996	2668	15060103	"GILA"	"Stream"	34.089689	-110.873639	511657	3772108	"12N"	NA	NA	NA
"SRCRS000.08"	101034	22428300	543	15060105	"GILA"	"Stream"	34.310788	-111.072158	493361	3796619	"12N"	NA	NA	NA
"SRCRS000.34"	100367	22428300	218	15060105	"GILA"	"Stream"	34.311028	-111.069472	493608	3796645	"12N"	NA	NA	NA
"SRCRS001.24"	101033	22428308	542	15060105	"GILA"	"Stream"	34.308558	-111.05722	494735	3796371	"12N"	NA	NA	NA
"SRCRS001.54"	100366	22428308	981	15060105	"GILA"	"Stream"	34.306972	-111.052528	495167	3796195	"12N"	5480	NA	NA
"SRCRS001.74"	106060	22428310	2097	15060105	"GILA"	"Stream"	34.308256	-111.049861	495412	3796337	"12N"	NA	NA	NA
"SRCRS002.25"	100365	22428310	217	15060105	"GILA"	"Stream"	34.307306	-111.041694	496164	3796231	"12N"	5600	NA	NA
"SRCRS002.82"	100364	22428310	980	15060105	"GILA"	"Stream"	34.308	-111.033861	496884	3796308	"12N"	5640	NA	NA
"SRCRS002.97"	101030	22428304	541	15060105	"GILA"	"Stream"	34.309107	-111.031849	497069	3796430	"12N"	5720	NA	NA
"SRCRS003.48"	100363	22428304	216	15060105	"GILA"	"Stream"	34.313139	-111.024944	497705	3796877	"12N"	5720	NA	NA
"SRCRS004.25"	111432	22428296	61607	15060105	"GILA"	"Stream"	34.318278	-111.014167	498697	3797447	"12N"	NA	NA	NA
"SRCRS004.43"	100362	22428296	215	15060105	"GILA"	"Stream"	34.319917	-111.012639	498837	3797629	"12N"	5860	NA	NA
"SRCRS005.42"	100436	22428278	250	15060105	"GILA"	"Stream"	34.333786	-111.012213	498877	3799167	"12N"	6080	NA	NA
"SRCRS005.68"	101028	22428278	540	15060105	"GILA"	"Stream"	34.3374	-111.013647	498745	3799567	"12N"	6080	NA	NA
"SRCRS006.19"	100361	22428278	979	15060105	"GILA"	"Stream"	34.344194	-111.015694	498557	3800321	"12N"	6300	"reference"	2014
"SRCRS006.20"	101027	22428278	539	15060105	"GILA"	"Stream"	34.344437	-111.016041	498525	3800348	"12N"	NA	NA	NA
"SRCRZ000.09"	103879	21735234	1726	15060104	"GILA"	"Stream"	33.785278	-110.326111	562389	3738552	"12N"	NA	NA	NA
"SRCRZ025.61"	100369	21735362	220	15060104	"GILA"	"Stream"	33.987	-110.282056	566311	3760947	"12N"	NA	NA	NA
"SRCTF004.17"	103185	20495087	1505	15060101	"APACHE"	"Stream"	33.759889	-109.433944	645034	3736635	"12N"	NA	NA	NA
"SRCTG000.39"	103443	22444128	1598	15060103	"GILA"	"Stream"	33.383611	-110.973333	502480	3693816	"12N"	NA	NA	NA
"SRCYN045.73"	100528	22438418	693	15060103	"GILA"	"Stream"	34.258359	-110.795682	518811	3790822	"12N"	6270	NA	NA
"SRCYN046.07"	100370	22438418	221	15060103	"GILA"	"Stream"	34.262556	-110.798056	518592	3791287	"12N"	6360	NA	NA
"SRCYN047.93"	111452	22437550	61654	15060103	"GILA"	"Stream"	34.287342	-110.805795	517874	3794034	"12N"	NA	NA	NA
"SRCYN048.00"	111472	22437550	61700	15060103	"GILA"	"Stream"	34.288299	-110.807269	517738	3794140	"12N"	NA	NA	NA
"SRCYN048.21"	108442	22437550	2369	15060103	"GILA"	"Stream"	34.290139	-110.809833	517502	3794343	"12N"	6580	NA	NA
"SRCYN048.55"	103177	22437550	1497	15060103	"GILA"	"Stream"	34.291917	-110.81325	517187	3794540	"12N"	NA	NA	NA
"SRD2E000.12"	110673	20495057	2583	15060101	"APACHE"	"Stream"	33.804056	-109.324086	655130	3741693	"12N"	NA	NA	NA
"SRD4E001.72"	108682	22428948	2389	15060105	"GILA"	"Stream"	34.06	-111.3585	466917	3768867	"12N"	NA	NA	NA
"SRD4E004.22"	111457	22428982	61671	15060105	"GILA"	"Stream"	34.04828	-111.40498	463427	3767543	"12N"	NA	NA	NA
"SRD4E005.86"	100531	22429064	700	15060105	"GILA"	"Stream"	34.043233	-111.421108	461131	3767030	"12N"	3630	NA	NA
"SRDCN001.90"	110856	20494339	2603	15060101	"GREENLEE"	"Stream"	33.61786	-109.37646	650606	3720968	"12N"	8500	NA	NA
"SRDEV000.38"	100533	22440708	310	15060103	"GILA"	"Stream"	33.822965	-110.86081	512881	3742536	"12N"	3420	"reference"	2014
"SREFB000.62"	102131	20495065	1085	15060101	"GREENLEE"	"Stream"	33.759219	-109.35786	652083	3736670	"12N"	NA	NA	NA
"SREFB000.91"	100375	20495065	225	15060101	"GREENLEE"	"Stream"	33.763111	-109.355639	652281	3737105	"12N"	7552	NA	NA
"SREFB008.27"	100539	20493587	703	15060101	"APACHE"	"Stream"	33.822135	-109.296887	657615	3743739	"12N"	7920	NA	NA
"SREFB011.86"	101203	20493479	622	15060101	"GREENLEE"	"Stream"	33.849222	-109.313444	656033	3746718	"12N"	8200	NA	NA
"SRERT000.10"	102648	22444252	1351	15060103	"GILA"	"Stream"	33.324806	-110.915113	507901	3687299	"12N"	NA	NA	NA
"SRERT000.48"	102647	22444252	1350	15060103	"GILA"	"Stream"	33.327945	-110.910085	508368	3687648	"12N"	NA	NA	NA
"SRFIN000.78"	110649	22440628	2574	15060103	"GILA"	"Stream"	33.86086	-110.88129	510980	3746735	"12N"	4120	NA	NA
"SRFIS000.01"	101200	20494115	620	15060101	"GREENLEE"	"Stream"	33.710917	-109.44275	644301	3731192	"12N"	NA	NA	NA
"SRFIS004.49"	100553	20494115	318	15060101	"GREENLEE"	"Stream"	33.684636	-109.396889	648596	3728343	"12N"	7640	NA	NA
"SRFIS010.92"	110816	20494373	2600	15060101	"GREENLEE"	"Stream"	33.63425	-109.34106	653861	3722838	"12N"	8573	NA	NA
"SRFPM000.90"	102660	22444756	1363	15060103	"GILA"	"Stream"	33.366667	-110.978087	502038	3691937	"12N"	NA	NA	NA
"SRFPM000.99"	102659	22444756	1362	15060103	"GILA"	"Stream"	33.365722	-110.977309	502111	3691832	"12N"	NA	NA	NA
"SRFPM001.69"	102658	22444756	1361	15060103	"GILA"	"Stream"	33.359083	-110.972171	502589	3691096	"12N"	NA	NA	NA
"SRFPM002.24"	102657	22444216	1360	15060103	"GILA"	"Stream"	33.354056	-110.966143	503150	3690539	"12N"	NA	NA	NA
"SRFSH006.38"	100552	20477610	317	NA	"MARICOPA"	"Stream"	33.525466	-111.302766	471886	3709584	"12N"	2280	NA	NA
"SRGDG000.03"	102666	22442400	1369	15060103	"GILA"	"Stream"	33.426526	-111.003561	499669	3698573	"12N"	NA	NA	NA
"SRGDG000.21"	103442	22442400	1597	15060103	"GILA"	"Stream"	33.426	-111.001389	499871	3698515	"12N"	NA	NA	NA
"SRGIB000.11"	101071	22444254	571	15060103	"GILA"	"Stream"	33.346473	-110.945114	505107	3689699	"12N"	NA	NA	NA
"SRGIB001.03"	109911	22444254	2487	15060103	"GILA"	"Stream"	33.333933	-110.942592	505343	3688309	"12N"	NA	NA	NA
