	COMID	W___IMPERV	SLOPE	SLOPEGRADW	AWS050WTA	SLOPELENKM	RunOffV	MINELEVSMO	W___AGRIC	TempV	HYDCLPRS	W___CANAL_	DivDASqKM	W_RD_CROSS	ST_ORDER	ROCKTYPE1	HYDGRPDCD	DRCLASSDCD	HGroup	KGroup	Temp	HGroup2	KGroup2
162	22560652	20.98175295	0.01218365	4.5	6.88	3.1689999	12.988499	26098	4.124706354	1840.689941	67	0.158141719	46.0692	2.852997772	4	Alluvium	C	3	2	4	18.40689941	2	1
163	17590294	0	0.03073848	23.200001	4.25	5.2540002	63.701301	388	0	1464.369995	45	0	6.2325	0	1	Water	D	NA	1	5	14.64369995	1	4
164	17590160	0	0.07126914	23.200001	4.25	1.8279999	31.636999	1885	0	1477.030029	45	0	0.972	0	1	Rock	D	NA	4	3	14.77030029	1	2
165	20341855	6.462460897	0.05738398	6.1	6.18	2.198	21.8519	21371	17.10114703	1720.97998	78	0	3.4524	1.158614297	1	Rock	B	3	5	2	17.2097998	2	2
166	22532748	0	0.04256588	37.799999	6.5	1.442	19.4743	62411	0	1743.46997	39	0	0.7893	0	1	Rock	B	NA	5	2	17.4346997	2	2
167	22532808	0	0.05386605	37.799999	6.5	2.628	18.967699	51442	0	1755.5	39	0	1.8486	0	1	Rock	B	NA	5	2	17.555	2	2
168	17594759	0.144512772	0.04409053	45.5	6.45	1.215	85.842697	8246	0	1436.689941	65	0	3.8052	1.051193104	2	Rock	D	3	4	3	14.36689941	4	2
169	17591132	0	0.04275466	23.200001	4.25	3.053	101.637001	9512	0	1414.910034	45	0	3.2688	0	1	Rock	D	NA	4	3	14.14910034	1	2
170	20333252	4.059111446	0.08991935	43.900002	4.08	2.7279999	36.516201	33390	0	1709.280029	50	0	2.3904	2.091700134	1	Rock	C	4	3	2	17.09280029	3	2
171	22548383	0.165846803	0.0587604	43.900002	4.08	1.081	59.902301	26545	1.335207309	1767.599975	50	0	1.2807	0.780822987	1	Rock	C	4	3	2	17.67599975	3	2
172	17564106	4.893545683	0.06296482	20.799999	7.01	1.791	33.9925	34881	0	1855.300048	35	0	1.0737	5.588153115	1	Rock	D	3	4	2	18.55300048	4	2
173	20348381	0.07569862	0.09220058	43.900002	4.08	1.6950001	65.614402	53592	0	1787.569946	50	0	2.5443	0.393035412	1	Rock	C	4	3	2	17.87569946	3	2
174	17564166	12.66795063	0.01566176	2.5	6.02	0.544	26.277799	21168	0	1704.260009	75	0	10.2807	4.474403494	2	Rock	B	3	5	2	17.04260009	2	2
175	20350903	0.286053074	0.00775119	9.1	5.13	0.418	17	3063	0.015370934	1720	74	0	0.1089	0.349709071	3	Rock	D	4	1	2	17.2	1	2
176	20348597	0.048198337	0.02542073	3.6	5.59	3.28	26.8255	14693	0	1781.400024	61	0	17.5338	0	2	Rock	B	3	5	2	17.81400024	2	2
177	948070565	2.239885064	0.01204697	4.3	4.51	1.192	17	36285	0.555109482	1834.439941	35	0.06079957	165.1203	0.747664705	3	Alluvium	A	4	6	6	18.34439941	6	5
178	20348769	0.023738267	0.03473021	46	4.24	1.668	79.580101	30750	0	1725.119995	75	0	13.2318	0.075575507	2	Rock	D	3	4	2	17.25119995	4	2
179	22525185	24.66879136	0.00031461	1.5	6.64	5.3080001	15	-65	0.134915626	1759.810058	46	0.042325798	1707.0669	1.105404832	5	Water	B	NA	1	4	17.59810058	1	1
180	17590266	0.140680549	0.13164772	23.200001	4.25	0.352	94.712799	7647	0	1489.060058	45	0	1.7721	0	2	Rock	D	NA	4	3	14.89060058	1	2
181	22555182	0.464801408	0.00001	4.3	4.51	0.051	199	51902	0.04835525	1800	35	0.050403799	0.0297	0.365649266	4	Alluvium	A	4	6	6	18	6	5
182	22560432	34.06135854	0.00622868	4.3	4.51	2.9909999	39.836601	17328	0.7689843	1857.510009	35	0	5.6178	6.764213749	1	Alluvium	A	4	6	6	18.57510009	6	5
183	17564048	20.42358303	0.00001	43.799999	4.3	0.032	19	7690	0.055341194	1656	69	0	0.0648	2.946406153	4	Rock	D	3	4	2	16.56	4	2
184	20329520	0.023803227	0.0592816	6.1	6.18	3.9949999	99.2817	52985	0	1592.819946	78	0	3.4029	0.293866996	1	Rock	B	3	5	3	15.92819946	2	2
185	22563258	0.173778123	0.05640983	21.4	6.84	4.309	17.023099	43622	0	1789.73999	26	0	4.6404	0	1	Rock	C	3	5	2	17.8973999	2	2
186	17573709	1.900016403	0.00236505	2.5	6.02	2.1860001	19	833	2.909594326	1591.890014	75	0.022808954	4115.151	0.606782108	6	Alluvium	B	3	2	4	15.91890014	5	1
187	22545147	0.07319674	0.02319444	46	4.24	0.144	18.700199	57513	0.076167263	1738.48999	75	0	11.8161	0.761672633	2	Rock	D	3	4	2	17.3848999	4	2
188	22560622	24.41561036	0.00125867	4.5	6.88	3.027	21.120199	14857	6.523229393	1858.290039	67	0.042492553	350.5365	1.198163387	4	Alluvium	C	3	2	4	18.58290039	2	1
189	22563124	12.48654551	0.02314612	37.299999	7.58	3.846	43.359699	9459	0	1822.73999	45	0.289442224	11.5389	6.499753009	2	Alluvium	C	3	2	1	18.2273999	2	1
190	20325151	0.136760925	0.09129768	31.1	3.53	5.217	190.867004	114627	0	1268.839965	36	0	3.501	0.285632676	1	Rock	D	4	1	3	12.68839965	1	2
191	22561308	0.018722467	0.16159247	37.299999	7.58	2.6059999	75.814201	43762	0	1748.670043	45	0	2.4516	0.815793767	1	Rock	C	3	5	2	17.48670043	2	2
192	20334686	2.933502219	0.00895424	3.6	5.59	0.612	16.497499	9212	0.250561475	1781.939941	61	0	422.7705	0.733258352	4	Rock	B	3	5	4	17.81939941	2	1
193	22514436	0.323488045	0.23834203	4.3	6.15	1.5319999	104.030998	42601	0	1709.420043	43	0	0.6399	0	1	Rock	NA	3	5	2	17.09420043	2	2
194	20325453	0.530322273	0.01018419	8.3	4.55	2.9860001	44.655498	80910	0	1452.75	98	0	130.1103	0.653291861	3	Rock	A	5	1	3	14.5275	1	2
195	20332628	0.187921727	0.02957597	43.900002	4.08	0.849	109.596	71927	0	1585.780029	50	0	2.6676	0.374868796	1	Rock	C	4	3	3	15.85780029	3	2
196	22561110	0.35247307	0.00001	37.299999	7.58	0.107	22	25414	0	1798	45	0	0.0459	0.66030497	4	Rock	C	3	5	2	17.98	2	2
197	20330024	2.092392413	0.0324989	6.1	6.18	4.5780001	54.752899	42955	0	1650.260009	78	0	8.8254	1.133093118	2	Rock	B	3	5	2	16.50260009	2	2
198	17573755	1.670273253	0.00194029	2.5	6.02	0.067	54	7701	2.012052963	1663	75	0.024343622	1.5849	0.582234118	6	Alluvium	B	3	2	4	16.63	5	1
199	17563992	9.436866359	0.00809734	2.5	6.02	0.226	25	25656	0	1710	75	0	0.9765	2.04813108	1	Alluvium	B	3	2	1	17.1	5	1
200	22560552	5.615611431	0.00725	6.1	6.18	0.24	32.080001	69462	0.410749912	1731.920043	78	0	61.3512	1.320267574	3	Alluvium	B	3	2	4	17.31920043	5	1
201	20332566	0.028010303	0.13316353	43.900002	4.08	3.8280001	88.462699	29186	0	1631.640014	50	0	5.5908	0	1	Rock	C	4	3	3	16.31640014	3	2
202	22555140	0.381251356	0.05015564	4.3	4.51	0.257	235	55887	0.048817531	1780	35	0.050885664	0.0684	0.36914491	4	Alluvium	A	4	6	6	17.8	6	5
203	22545255	2.82139318	0.01384304	4.5	6.88	2.23	17	41992	0	1793.859985	67	0.111691145	3.6225	0.906765115	1	Rock	C	3	5	2	17.93859985	2	2
204	20331482	27.19603321	0.00575738	10.1	5.57	1.591	14	1595	0	1744.540039	73	0.118467911	33.1704	1.658104816	3	Alluvium	D	2	1	1	17.44540039	1	1
205	22515010	48.61122244	0.01921273	4.3	6.15	4.6490002	62.652999	11255	0.36740147	1879.780029	43	0	2.6946	4.082238551	1	Alluvium	NA	3	2	4	18.79780029	5	1
206	22524963	50.80788826	0.00394325	1.5	6.64	5.5689998	15.1794	1576	0.007075939	1837.760009	46	0	63.5958	0.707593898	2	Alluvium	B	NA	2	4	18.37760009	5	1
207	20333240	9.39023694	0.02646814	43.900002	4.08	0.722	19	22763	0	1753.339965	50	0	3.1527	3.8062613	1	Rock	C	4	3	2	17.53339965	3	2
208	22548509	0.10689771	0.06122916	43.900002	4.08	10.6169996	58.301399	5804	0	1737.410034	50	0	18.7497	0.373339307	1	Rock	C	4	3	2	17.37410034	3	2
209	22550537	0.288385622	0.06975653	43.900002	4.08	3.368	20.3148	60829	0.186993559	1652.310058	50	0	4.3317	0.230856246	1	Rock	C	4	3	2	16.52310058	3	2
210	17594991	1.245158002	NA	52.400002	5.26	NA	29.986299	NA	3.160040775	1456.670043	70	0	0.1314	0.943859252	0	Rock	C	3	5	3	14.56670043	2	2
211	20348933	0.222937084	0.02401076	37.299999	7.58	0.743	22.7558	19675	0.134659984	1794.310058	45	0	12.0303	1.163728253	2	Rock	C	3	5	2	17.94310058	2	2
212	22514564	0.14484127	0.20994444	47.700001	4.81	0.18	85.938499	46299	0	1763.829956	46	0	0.4536	2.204585538	1	Rock	D	NA	4	2	17.63829956	4	2
213	22591583	0.460189599	0.03021312	5.9	5.36	1.783	55.463901	63526	0.029993037	1711.020019	51	0.104178326	84.0195	0.547491951	4	Alluvium	B	3	2	4	17.11020019	5	1
214	20348585	0.165563073	0.01652173	3.6	5.59	0.207	21	14100	0	1785.20996	61	0	112.2696	0.51661358	3	Alluvium	B	3	2	4	17.8520996	5	1
215	22545357	5.126566416	0.07869169	4.5	6.88	1.758	26.975599	33625	0	1801.23999	67	0	1.4364	3.480924534	1	Alluvium	C	3	2	1	18.0123999	2	1
216	948070234	23.63608543	0.00001	4.3	4.51	1.2410001	13	23784	0.739208207	1858.839965	35	0.358856975	41.7609	1.963559214	1	Alluvium	A	4	6	1	18.58839965	6	5
217	20331978	1.264863361	0.00207482	6.1	6.18	0.294	16.7453	11494	0	1813.150024	78	0.082257831	38.8287	0.077262437	3	Rock	B	3	5	2	18.13150024	2	2
218	22558068	4.219289918	0.08760563	5.9	5.36	0.142	38.890399	40386	0	1829.530029	51	0.186811999	4.7403	1.054785562	2	Alluvium	B	3	2	4	18.29530029	5	1
219	22548235	0	0.04565088	21.4	6.84	0.338	30.922	50824	0	1784.45996	26	0	0.4383	0	1	Alluvium	C	3	2	1	17.8445996	2	1
220	20341993	17.85296832	0.01705799	16	5.92	2.138	14	3563	0	1717.180053	43	0	2.9259	0.683550361	1	Rock	D	2	1	2	17.17180053	1	2
221	20364953	1.089540816	0.02442583	33.5	5.68	0.418	211.774993	26050	0	1886.390014	52	0	10.584	2.173091459	2	Rock	D	3	4	2	18.86390014	4	2
222	20351685	5.665639129	NA	NA	NA	NA	13.9273	NA	0	1677.810058	NA	0	6.7869	0.342512673	0	Water	NA	NA	1	5	16.77810058	1	4
223	22591327	0.161247783	0.04859699	60.799999	2.18	1.732	179.595993	102270	0	1537.119995	64	0.209569734	0.6345	0.479994341	3	Alluvium	D	5	2	1	15.37119995	4	3
224	20332860	0.649871228	0.00017456	9.1	5.13	0.401	19.8432	14045	0.430854808	1799.670043	74	0	520.3377	0.509284643	5	Rock	D	4	1	2	17.99670043	1	2
225	20334586	0.228374387	0.00001	0	0	0.639	36.7303	22927	0.129039658	1738.160034	100	0	313.857	0.391898221	4	Water	NA	NA	1	5	17.38160034	1	4
226	17589804	0.028086218	0.0410224	23.200001	4.25	1.7410001	50.8759	975	0	1446.150024	45	0	1.3779	0	1	Alluvium	D	NA	2	1	14.46150024	4	1
227	20343425	0	0.19023872	43.900002	4.08	1.131	78.657501	31597	0	1685.819946	50	0.674913761	0.6948	0	1	Rock	C	4	3	2	16.85819946	3	2
228	20348437	0.072257581	0.11054144	43.900002	4.08	2.401	89.868598	53592	0	1756.920043	50	0	2.4039	0.831981364	1	Rock	C	4	3	2	17.56920043	3	2
229	22547373	0.164097464	0.04749445	17.1	5.63	1.804	18.0109	53486	0	1760.109985	34	0	1.8099	1.105033427	1	Rock	B	3	5	2	17.60109985	2	2
230	20334622	0.968808699	0.00649949	0	0	1.994	33.474399	39979	0.417136255	1682.23999	100	0	253.9458	0.488293171	4	Rock	NA	NA	1	2	16.8223999	1	2
231	20342517	17.05228326	0.06184834	3.6	5.59	1.688	17	3715	0	1726.560058	61	0	1.3599	3.676740937	1	Rock	B	3	5	2	17.26560058	2	2
232	22514878	32.43210929	0.00519991	1.5	6.64	4.8270001	24.6692	22211	0	1838.689941	46	0.108530894	56.9835	2.246264269	3	Alluvium	B	NA	2	4	18.38689941	5	1
233	17563988	8.291281914	0.00688442	20.799999	7.01	0.398	21.541599	6574	8.407516678	1647.510009	35	0.029830332	422.8038	1.367064345	5	Alluvium	D	3	2	1	16.47510009	4	1
234	22525699	1.792849735	0.01252387	37.299999	7.58	0.733	31.8187	13113	0	1836.910034	45	0	45.9927	1.804634214	3	Rock	C	3	5	2	18.36910034	2	2
235	22555908	1.717041079	0.02249211	4.3	4.51	0.317	18.943399	44460	0.012087096	1811.21997	35	0.131302463	52.1217	0.287788004	3	Alluvium	A	4	6	6	18.1121997	6	5
236	22556346	5.921123639	0.00490196	6.1	6.18	0.204	18	44997	2.747787879	1793.290039	78	0	280.8009	0.993454201	4	Alluvium	B	3	2	4	17.93290039	5	1
237	17573735	1.723180702	0.00331929	2.5	6.02	1.187	56.696201	4478	2.414439624	1644.670043	75	0.02355016	3985.6329	0.586105158	6	Alluvium	B	3	2	4	16.44670043	5	1
238	20362579	0.150160722	0.0118111	23.5	5.89	1.027	16	19776	0.451553651	1723.140014	50	0	11.7594	1.275575284	2	Rock	D	3	4	2	17.23140014	4	2
239	17595419	0.906900977	0.03004965	10.6	5.88	1.6109999	79.356498	3434	0.868792576	1535.270019	45	0	9.1161	1.316352388	2	Alluvium	D	2	1	1	15.35270019	1	1
240	22561332	0.087588122	0.12226869	46	4.24	3.1559999	288.382995	88267	0	1532.71997	75	0	4.2129	0	1	Rock	D	3	4	3	15.3271997	4	2
241	20331976	18.09641879	0.00001	46	4.24	0.393	18	10963	0.309803962	1754.98999	75	0.080748938	87.7329	2.336637681	3	Rock	D	3	4	2	17.5498999	4	2
242	20362869	0.12327044	NA	23.5	5.89	NA	15.278699	NA	0	1699.160034	50	0	1.143	0	0	Rock	D	3	4	2	16.99160034	4	2
243	17573663	0.494430443	0.01672755	2.5	6.02	3.23	54.781398	7570	3.12093133	1656.359985	75	0	118.2051	0.490672568	4	Alluvium	B	3	2	4	16.56359985	5	1
244	22545427	0.494299128	0.03694719	43.900002	4.08	2.424	22.771999	55763	0	1772.609985	50	0	1.3419	2.235636038	1	Rock	C	4	3	2	17.72609985	3	2
245	22601251	0.300393372	0.04060898	39.599998	3.24	4.8769999	79.791397	103205	0	1483.140014	47	0	7.5501	0.132448577	1	Rock	C	4	3	3	14.83140014	3	2
246	20341661	0.367756218	0.02874061	17.1	5.63	1.7309999	22.337999	20555	37.6611538	1763.880004	34	0.234531837	6.9111	1.736337197	2	Rock	B	3	5	2	17.63880004	2	2
247	20342563	4.376718093	0.04116674	6.1	6.18	4.3540001	30.0983	22065	6.269284712	1710.829956	78	0.266301743	6.417	1.558360605	1	Rock	B	3	5	2	17.10829956	2	2
248	20365957	6.162594173	0.00001	33.099998	6.54	0.187	17	119	1.915970118	1685.109985	38	0	283.7205	1.931478339	4	Rock	D	3	4	2	16.85109985	4	2
249	20351029	0.865240023	0.02225939	37.299999	7.58	2.1819999	18.442499	12202	0	1751.98999	45	0	1.5561	1.285264443	1	Rock	C	3	5	2	17.5198999	2	2
250	22525635	12.50772627	0.04923497	4.3	6.15	0.183	19	10213	0	1869.540039	43	0	2.4462	4.087973183	2	Rock	NA	3	5	2	18.69540039	2	2
251	20365135	0.077210461	0.23201581	33.099998	6.54	1.771	51.059799	4692	0	1764.25	38	0	0.7227	1.383700014	1	Rock	D	3	4	2	17.6425	4	2
252	22547063	0.393349332	0.00050311	4.5	6.88	8.507	16.079999	45012	0.84504628	1762.589965	67	0.354288823	52.506	0.933226679	1	Alluvium	C	3	2	1	17.62589965	2	1
253	20325483	0.055887141	0.11526612	31.5	6.38	1.597	68.818801	65412	0	1578.96997	45	0	1.6587	0	1	Rock	C	3	5	3	15.7896997	2	2
254	22556032	2.210791199	0.02715189	5.9	5.36	0.158	17	37236	0.562960161	1831.599975	51	0.058150699	0.4068	0.744081534	3	Alluvium	B	3	2	4	18.31599975	5	1
255	22525587	7.585568725	0.0036868	37.299999	7.58	0.811	88.199798	29036	0	1804.920043	45	0	4.3281	0.693144798	1	Rock	C	3	5	2	18.04920043	2	2
256	20329698	0.08913714	0.00001	3.6	5.59	0.21	20	27495	0.01905131	1767	61	0.015632937	273.9969	0.489056628	4	Alluvium	B	3	2	4	17.67	5	1
257	17591184	0	NA	23.200001	4.25	NA	25.3752	NA	2.113986132	1441.430053	45	0	3.7494	0	0	Water	D	NA	1	5	14.41430053	1	4
258	22532810	0.000223939	0.03166184	37.799999	6.5	0.692	18.267599	51442	0	1761.540039	39	0	16.0758	0.497642419	3	Rock	B	NA	5	2	17.61540039	2	2
259	20357284	50.98636364	NA	4.3	6.15	NA	13	NA	0	1686.530029	43	0	0.198	0	0	Water	NA	3	1	5	16.86530029	1	4
260	20341921	29.76605045	0.00877857	16	5.92	3.062	16.4659	1207	0.206520431	1692.119995	43	0.116568626	44.8866	1.871382551	2	Rock	D	2	1	2	16.92119995	1	2
261	22514792	6.178767877	0.04512305	47.700001	4.81	1.544	62.7789	32574	0	1819.020019	46	0	1.6362	3.055861142	1	Rock	D	NA	4	2	18.19020019	4	2
262	20365999	4.007954665	NA	NA	NA	NA	15.585599	NA	0.059835979	1676.069946	NA	0	2.4084	1.212362974	0	Water	NA	NA	1	5	16.76069946	1	4
263	20348489	0.258207304	0.06870258	43.900002	4.08	2.3199999	71.560302	72683	0	1748.359985	50	0	2.4399	0.819705726	1	Rock	C	4	3	2	17.48359985	3	2
264	22547451	1.685945274	0.0746822	6.1	6.18	1.416	28.766199	51373	0	1762.300048	78	0	1.4472	0.690989497	1	Rock	B	3	5	2	17.62300048	2	2
265	17595379	0	0.13153768	57.599998	4.1	1.99	250.514007	29281	0	1571.869995	54	0	1.8378	0	1	Rock	D	3	4	3	15.71869995	4	2
266	17572801	0.094816688	0.13005361	39.5	6.13	4.849	306.57199	42177	0.147492625	1526.20996	54	0	4.2714	0.234115278	1	Rock	D	3	4	3	15.2620996	4	2
267	22557996	1.966424451	0.01990347	4.3	4.51	0.518	18	44915	0.379841456	1812.96997	35	0.058923294	0.2196	0.749952246	3	Alluvium	A	4	6	6	18.1296997	6	5
268	17564058	16.42652257	0.00270676	2.5	6.02	0.133	18.9811	3562	5.531272473	1645.910034	75	0.009900771	176.4603	2.221462845	4	Alluvium	B	3	2	4	16.45910034	5	1
269	20350971	0.335050104	0.00976774	16	5.92	0.775	18	7712	0	1764.449951	43	0	32.1534	0.03110091	3	Rock	D	2	1	2	17.64449951	1	2
270	20332438	0.183460274	0.07549596	39.599998	3.24	1.734	63.199401	35960	0.070753735	1647.609985	47	0	64.8729	0.786152615	3	Rock	C	4	3	2	16.47609985	3	2
271	17562636	3.981680414	0.02057842	43.799999	4.3	5.3940001	18.0167	1083	10.40667562	1643.70996	69	0	9.3834	1.278854147	2	Alluvium	D	3	2	1	16.4370996	4	1
272	948100378	2.488750627	0.01561764	5.9	5.36	0.34	18	47298	1.975465943	1827	51	0.088115906	326.3382	0.778333643	4	Alluvium	B	3	2	4	18.27	5	1
273	20331938	47.7533081	0.01069418	16.5	3.43	3.198	17.4319	10954	0	1773.550048	57	0.424995632	25.9137	1.813712438	1	Rock	D	3	4	2	17.73550048	4	2
274	20332766	0.504479938	0.08220951	43.900002	4.08	4.2859998	201.145004	85289	0	1464.310058	50	0	4.6206	2.164221097	1	Rock	C	4	3	3	14.64310058	3	2
275	17563830	1.297453819	0.02016574	20.799999	7.01	2.5339999	31.993799	16446	23.83424863	1653.630004	35	0	9.0135	1.886059799	2	Alluvium	D	3	2	1	16.53630004	4	1
276	20326371	0.309279878	0.01286195	0	0	0.594	54.966098	92673	0.236996075	1434.800048	100	0	0.7443	0.301731114	2	Rock	NA	NA	1	3	14.34800048	1	2
277	22560470	10.42255622	0.00001	4.3	4.51	0.616	14	20025	1.007393474	1844	35	0.114549512	1.638	0.9467648	6	Alluvium	A	4	6	6	18.44	6	5
278	948070272	15.4958475	0.01218614	2.5	6.02	0.462	56	34942	0	1753	75	0.226961029	20.9151	1.243120999	2	Alluvium	B	3	2	4	17.53	5	1
279	17574689	13.15512024	0.00940047	2.5	6.02	0.834	95.730697	43156	0	1678.449951	75	0	5.6511	1.592610288	1	Rock	B	3	5	2	16.78449951	2	2
280	17574635	2.493230956	0.01529142	48.400002	2.95	5.6789999	85.0942	43374	0	1659.890014	77	0	75.7197	0.9508754	3	Rock	D	4	4	2	16.59890014	4	2
281	948070164	6.667243139	0.01451456	16.5	3.43	0.206	14	1777	0.50056394	1742.130004	57	0.0151606	1005.426	0.795682626	5	Alluvium	D	3	2	4	17.42130004	4	1
282	20364927	0.286199864	0.07536918	43.799999	4.3	2.4920001	71.9841	15407	0	1817.449951	69	0	3.9717	1.762469472	1	Rock	D	3	4	2	18.17449951	4	2
283	22555000	0.363798673	0.04408602	52.099998	3.2	0.279	505.894012	62901	0.04906437	1578.47998	73	0.05114296	4.0446	0.348296452	4	Alluvium	C	4	3	1	15.7847998	3	5
284	17591334	0.053066038	NA	23.200001	4.25	NA	37.830799	NA	0	1489.430053	45	0	0.1755	0	0	Water	D	NA	1	5	14.89430053	1	4
285	22558104	2.210733963	0.01159604	5.9	5.36	0.708	17	37665	0.56297455	1828.25	51	0.058152186	0.3888	0.744100554	3	Alluvium	B	3	2	4	18.2825	5	1
286	17575789	1.990299651	0.00564462	2.5	6.02	2.707	71.251296	15358	1.043637101	1685.96997	75	0.031361371	2923.6887	0.652600258	6	Alluvium	B	3	2	4	16.8596997	5	1
287	22563052	21.90654206	0.1182402	4.5	6.88	2.398	15.046699	44606	0	1764.089965	67	0.478021785	1.7334	8.076612438	1	Rock	C	3	5	2	17.64089965	2	2
288	20331618	43.52502781	0.03099078	15.1	7.28	1.7359999	14	6523	0	1730.310058	41	0	0.8091	0	1	Rock	D	3	4	2	17.30310058	4	2
289	22547429	0.154337165	0.05957074	43.900002	4.08	0.629	19	85309	0	1585.760009	50	0	34.6851	0.461293178	3	Rock	C	4	3	2	15.85760009	3	2
290	20332054	44.77935943	NA	4.5	7.23	NA	11	NA	0	1677.410034	54	0	0.2529	0	0	Water	D	2	1	5	16.77410034	1	4
291	17590966	0	NA	23.200001	4.25	NA	117.856002	NA	0	1470.449951	45	0	0.2619	0	0	Rock	D	NA	4	3	14.70449951	1	2
292	17586778	0.043256997	0.1435641	39.5	6.13	1.5599999	259.739013	35100	0	1552.829956	54	0	0.7074	1.413627368	1	Rock	D	3	4	3	15.52829956	4	2
293	17580099	1.703689737	0.00001	2.5	6.02	0.282	35.0909	4032	2.650847461	1638.030029	75	0.023147182	4055.0202	0.589146264	6	Alluvium	B	3	2	4	16.38030029	5	1
294	20333616	0.061267819	0.02851908	16.5	3.43	0.655	17.632299	15308	0	1773.579956	57	0	5.9346	0.168503353	2	Rock	D	3	4	2	17.73579956	4	2
295	20341671	7.260627232	0.00828629	16	5.92	0.992	17.0345	3102	0.090277505	1712.75	43	0	22.9293	0.392510892	3	Rock	D	2	1	2	17.1275	1	2
296	22555562	2.949779973	0.01841897	4.3	4.51	0.253	111.461997	44208	0.251100135	1820.859985	35	0.068044663	65.9871	0.874120641	3	Alluvium	A	4	6	6	18.20859985	6	5
297	22555398	1.689451285	0.02082969	4.3	4.51	1.145	142.149002	46024	0.050721942	1811.449951	35	0	1.7595	0.837314603	4	Alluvium	A	4	6	6	18.11449951	6	5
298	20332600	0.112530501	0.03124643	43.900002	4.08	4.2119999	65.8479	42644	0	1669.70996	50	0	6.2703	0.318964005	1	Rock	C	4	3	2	16.6970996	3	2
299	20334406	0.281912272	0.04108753	16.5	3.43	1.508	18.240999	21483	0	1748.5	57	0.761868353	1.8261	1.095230272	1	Rock	D	3	4	2	17.485	4	2
300	20333634	0.055396916	0.02098166	46	4.24	1.854	49.628799	37736	0	1718.300048	75	0	1.5759	0	1	Rock	D	3	4	2	17.18300048	4	2
301	22560694	33.65143069	0.00212765	4.5	6.88	4.6059999	14.3169	21143	0	1835.130004	67	0.177840754	26.6409	0.563044041	1	Alluvium	C	3	2	1	18.35130004	2	1
302	20331344	1.106046512	0.04674574	16.5	3.43	1.6440001	18	18748	0	1781.079956	57	0	0.9675	0	1	Rock	D	3	4	2	17.81079956	4	2
303	22527363	29.85267731	0.0050871	1.5	6.64	1.4349999	18	9157	0.642175843	1842.119995	46	0.204565795	9.5301	2.833128718	2	Alluvium	B	NA	2	4	18.42119995	5	1
304	20333384	0.231775786	0.03455066	43.900002	4.08	0.523	19.768499	30875	0.122249389	1718.449951	50	0	19.8774	2.062644008	2	Rock	C	4	3	2	17.18449951	3	2
305	20333758	0.30298103	0.02326519	4.5	7.23	1.859	15	6068	0	1721.70996	54	0.903098632	1.6605	0.602228245	1	Rock	D	2	1	2	17.2170996	1	2
306	20329666	0.043105159	0.02672489	24.6	5.83	1.145	139.305999	62771	0	1575.630004	60	0	18.144	0.165343915	2	Rock	B	3	5	3	15.75630004	2	2
307	22535238	0.304620204	0.12499604	52.099998	3.2	3.789	35.144901	56364	0	1693.21997	73	0	2.2986	3.045331941	1	Rock	C	4	3	2	16.9321997	3	2
308	20351679	7.513353116	NA	NA	NA	NA	13.0148	NA	0	1649.300048	NA	0	0.3033	0	0	Water	NA	NA	1	5	16.49300048	1	4
309	22547531	0.289262276	0.05370754	43.900002	4.08	6.743	20.478099	66439	7.719488112	1582.020019	50	0	194.5971	0.570409323	3	Rock	C	4	3	3	15.82020019	3	2
310	22558086	0.290850757	0.03710822	5.9	5.36	1.155	46.222198	63916	0.037790855	1753.46997	51	0.151660002	116.6949	0.582716126	3	Alluvium	B	3	2	4	17.5346997	5	1
311	22548343	0	0.08772281	6.1	6.18	2.4460001	67.760299	44760	0	1775.439941	78	0	2.5452	0	1	Rock	B	3	5	2	17.75439941	2	2
312	22568206	18.20364217	0.02146788	4.3	4.51	0.109	36	30234	0	1840	35	0.04025585	91.8243	1.241501433	3	Alluvium	A	4	6	6	18.4	6	5
313	20334434	0.071369975	0.17802897	31.5	6.38	2.2780001	106.625999	59557	0	1565.410034	45	0	2.1942	0.455746969	1	Rock	C	3	5	3	15.65410034	2	2
314	20328620	2.666666667	0.03151475	3.6	5.59	5.3870001	18.9078	9639	18.29195461	1770.540039	61	0	10.5489	0.568779683	1	Rock	B	3	5	2	17.70540039	2	2
315	20333650	15.64602683	0.00001	46	4.24	0.068	15	11477	0	1716.800048	75	0.394176157	1.7442	0	1	Rock	D	3	4	2	17.16800048	4	2
316	20329792	0	0.11028513	0	0	1.964	127.969001	63010	0	1577.099975	100	0	1.3563	0	1	Rock	NA	NA	1	3	15.77099975	1	2
317	22556026	1.966485593	0.0207	4.3	4.51	0.4	18	44915	0.379853267	1812.790039	35	0.058925126	0.0558	0.749975565	3	Alluvium	A	4	6	6	18.12790039	6	5
318	22563374	7.762580426	0.00061904	4.3	4.51	0.21	16.0513	15011	7.473125071	1870.280029	35	0.096743193	2575.7613	0.944898205	5	Alluvium	A	4	6	6	18.70280029	6	5
319	20355390	1.558003597	0.04717492	1.5	6.64	3.4300001	19.7824	17064	0	1775.859985	46	0	2.0016	1.498800959	1	Rock	B	NA	5	2	17.75859985	2	2
320	17590146	0	0.10256281	23.200001	4.25	0.796	60.696601	11068	0	1463.5	45	0	0.7506	0	1	Rock	D	NA	4	3	14.635	1	2
